R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,emergences,trials
2,0.0,-150,0.0,0.05,1029,5000
6,0.25,240,0.0833333333333333,0.05,2826,5000
2,0.5,240,0.0833333333333333,0.05,330,5000
3,0.5,240,0.0833333333333333,0.05,1137,5000
4,0.5,240,0.0833333333333333,0.05,1829,5000
5,0.5,240,0.0833333333333333,0.05,2288,5000
6,0.5,240,0.0833333333333333,0.05,2524,5000
2,0.75,240,0.0833333333333333,0.05,29,5000
3,0.75,240,0.0833333333333333,0.05,521,5000
4,0.75,240,0.0833333333333333,0.05,1140,5000
5,0.75,240,0.0833333333333333,0.05,1711,5000
3,0.0,-150,0.0,0.05,1906,5000
6,0.75,240,0.0833333333333333,0.05,2088,5000
2,1.0,240,0.0833333333333333,0.05,0,5000
3,1.0,240,0.0833333333333333,0.05,4,5000
4,1.0,240,0.0833333333333333,0.05,194,5000
5,1.0,240,0.0833333333333333,0.05,679,5000
6,1.0,240,0.0833333333333333,0.05,1131,5000
2,0.0,270,0.0833333333333333,0.05,1021,5000
3,0.0,270,0.0833333333333333,0.05,1946,5000
4,0.0,270,0.0833333333333333,0.05,2424,5000
5,0.0,270,0.0833333333333333,0.05,2779,5000
4,0.0,-150,0.0,0.05,2396,5000
6,0.0,270,0.0833333333333333,0.05,3055,5000
2,0.25,270,0.0833333333333333,0.05,725,5000
3,0.25,270,0.0833333333333333,0.05,1636,5000
4,0.25,270,0.0833333333333333,0.05,2199,5000
5,0.25,270,0.0833333333333333,0.05,2537,5000
6,0.25,270,0.0833333333333333,0.05,2854,5000
2,0.5,270,0.0833333333333333,0.05,344,5000
3,0.5,270,0.0833333333333333,0.05,1100,5000
4,0.5,270,0.0833333333333333,0.05,1813,5000
5,0.5,270,0.0833333333333333,0.05,2307,5000
5,0.0,-150,0.0,0.05,2738,5000
6,0.5,270,0.0833333333333333,0.05,2606,5000
2,0.75,270,0.0833333333333333,0.05,37,5000
3,0.75,270,0.0833333333333333,0.05,539,5000
4,0.75,270,0.0833333333333333,0.05,1146,5000
5,0.75,270,0.0833333333333333,0.05,1657,5000
6,0.75,270,0.0833333333333333,0.05,2080,5000
2,1.0,270,0.0833333333333333,0.05,0,5000
3,1.0,270,0.0833333333333333,0.05,2,5000
4,1.0,270,0.0833333333333333,0.05,184,5000
5,1.0,270,0.0833333333333333,0.05,663,5000
4,0.75,-360,0.0,0.05,1165,5000
6,0.0,-150,0.0,0.05,3044,5000
6,1.0,270,0.0833333333333333,0.05,1105,5000
2,0.0,300,0.0833333333333333,0.05,1022,5000
3,0.0,300,0.0833333333333333,0.05,1926,5000
4,0.0,300,0.0833333333333333,0.05,2407,5000
5,0.0,300,0.0833333333333333,0.05,2757,5000
6,0.0,300,0.0833333333333333,0.05,3100,5000
2,0.25,300,0.0833333333333333,0.05,699,5000
3,0.25,300,0.0833333333333333,0.05,1622,5000
4,0.25,300,0.0833333333333333,0.05,2196,5000
5,0.25,300,0.0833333333333333,0.05,2607,5000
2,0.25,-150,0.0,0.05,714,5000
6,0.25,300,0.0833333333333333,0.05,2814,5000
2,0.5,300,0.0833333333333333,0.05,338,5000
3,0.5,300,0.0833333333333333,0.05,1157,5000
4,0.5,300,0.0833333333333333,0.05,1777,5000
5,0.5,300,0.0833333333333333,0.05,2327,5000
6,0.5,300,0.0833333333333333,0.05,2621,5000
2,0.75,300,0.0833333333333333,0.05,45,5000
3,0.75,300,0.0833333333333333,0.05,478,5000
4,0.75,300,0.0833333333333333,0.05,1183,5000
5,0.75,300,0.0833333333333333,0.05,1670,5000
3,0.25,-150,0.0,0.05,1619,5000
6,0.75,300,0.0833333333333333,0.05,2050,5000
2,1.0,300,0.0833333333333333,0.05,0,5000
3,1.0,300,0.0833333333333333,0.05,4,5000
4,1.0,300,0.0833333333333333,0.05,178,5000
5,1.0,300,0.0833333333333333,0.05,675,5000
6,1.0,300,0.0833333333333333,0.05,1130,5000
2,0.0,330,0.0833333333333333,0.05,1007,5000
3,0.0,330,0.0833333333333333,0.05,1924,5000
4,0.0,330,0.0833333333333333,0.05,2403,5000
5,0.0,330,0.0833333333333333,0.05,2779,5000
4,0.25,-150,0.0,0.05,2201,5000
6,0.0,330,0.0833333333333333,0.05,3059,5000
2,0.25,330,0.0833333333333333,0.05,707,5000
3,0.25,330,0.0833333333333333,0.05,1610,5000
4,0.25,330,0.0833333333333333,0.05,2238,5000
5,0.25,330,0.0833333333333333,0.05,2473,5000
6,0.25,330,0.0833333333333333,0.05,2774,5000
2,0.5,330,0.0833333333333333,0.05,344,5000
3,0.5,330,0.0833333333333333,0.05,1122,5000
4,0.5,330,0.0833333333333333,0.05,1742,5000
5,0.5,330,0.0833333333333333,0.05,2272,5000
5,0.25,-150,0.0,0.05,2496,5000
6,0.5,330,0.0833333333333333,0.05,2535,5000
2,0.75,330,0.0833333333333333,0.05,37,5000
3,0.75,330,0.0833333333333333,0.05,544,5000
4,0.75,330,0.0833333333333333,0.05,1158,5000
5,0.75,330,0.0833333333333333,0.05,1653,5000
6,0.75,330,0.0833333333333333,0.05,2041,5000
2,1.0,330,0.0833333333333333,0.05,0,5000
3,1.0,330,0.0833333333333333,0.05,3,5000
4,1.0,330,0.0833333333333333,0.05,184,5000
5,1.0,330,0.0833333333333333,0.05,625,5000
6,0.25,-150,0.0,0.05,2866,5000
6,1.0,330,0.0833333333333333,0.05,1097,5000
2,0.0,360,0.0833333333333333,0.05,1058,5000
3,0.0,360,0.0833333333333333,0.05,1890,5000
4,0.0,360,0.0833333333333333,0.05,2381,5000
5,0.0,360,0.0833333333333333,0.05,2720,5000
6,0.0,360,0.0833333333333333,0.05,3060,5000
2,0.25,360,0.0833333333333333,0.05,740,5000
3,0.25,360,0.0833333333333333,0.05,1589,5000
4,0.25,360,0.0833333333333333,0.05,2133,5000
5,0.25,360,0.0833333333333333,0.05,2543,5000
2,0.5,-150,0.0,0.05,361,5000
6,0.25,360,0.0833333333333333,0.05,2855,5000
2,0.5,360,0.0833333333333333,0.05,316,5000
3,0.5,360,0.0833333333333333,0.05,1111,5000
4,0.5,360,0.0833333333333333,0.05,1713,5000
5,0.5,360,0.0833333333333333,0.05,2181,5000
6,0.5,360,0.0833333333333333,0.05,2588,5000
2,0.75,360,0.0833333333333333,0.05,41,5000
3,0.75,360,0.0833333333333333,0.05,525,5000
4,0.75,360,0.0833333333333333,0.05,1148,5000
5,0.75,360,0.0833333333333333,0.05,1656,5000
3,0.5,-150,0.0,0.05,1092,5000
6,0.75,360,0.0833333333333333,0.05,2103,5000
2,1.0,360,0.0833333333333333,0.05,0,5000
3,1.0,360,0.0833333333333333,0.05,6,5000
4,1.0,360,0.0833333333333333,0.05,177,5000
5,1.0,360,0.0833333333333333,0.05,619,5000
6,1.0,360,0.0833333333333333,0.05,1113,5000
2,0.0,-360,0.125,0.05,994,5000
3,0.0,-360,0.125,0.05,1944,5000
4,0.0,-360,0.125,0.05,2438,5000
5,0.0,-360,0.125,0.05,2792,5000
4,0.5,-150,0.0,0.05,1746,5000
6,0.0,-360,0.125,0.05,3106,5000
2,0.25,-360,0.125,0.05,744,5000
3,0.25,-360,0.125,0.05,1619,5000
4,0.25,-360,0.125,0.05,2197,5000
5,0.25,-360,0.125,0.05,2547,5000
6,0.25,-360,0.125,0.05,2806,5000
2,0.5,-360,0.125,0.05,331,5000
3,0.5,-360,0.125,0.05,1145,5000
4,0.5,-360,0.125,0.05,1681,5000
5,0.5,-360,0.125,0.05,2203,5000
5,0.5,-150,0.0,0.05,2136,5000
6,0.5,-360,0.125,0.05,2503,5000
2,0.75,-360,0.125,0.05,33,5000
3,0.75,-360,0.125,0.05,522,5000
4,0.75,-360,0.125,0.05,1159,5000
5,0.75,-360,0.125,0.05,1697,5000
6,0.75,-360,0.125,0.05,2040,5000
2,1.0,-360,0.125,0.05,0,5000
3,1.0,-360,0.125,0.05,0,5000
4,1.0,-360,0.125,0.05,196,5000
5,1.0,-360,0.125,0.05,624,5000
5,0.75,-360,0.0,0.05,1683,5000
6,0.5,-150,0.0,0.05,2563,5000
6,1.0,-360,0.125,0.05,1062,5000
2,0.0,-330,0.125,0.05,1073,5000
3,0.0,-330,0.125,0.05,1878,5000
4,0.0,-330,0.125,0.05,2373,5000
5,0.0,-330,0.125,0.05,2807,5000
6,0.0,-330,0.125,0.05,3077,5000
2,0.25,-330,0.125,0.05,736,5000
3,0.25,-330,0.125,0.05,1549,5000
4,0.25,-330,0.125,0.05,2200,5000
5,0.25,-330,0.125,0.05,2586,5000
2,0.75,-150,0.0,0.05,32,5000
6,0.25,-330,0.125,0.05,2871,5000
2,0.5,-330,0.125,0.05,348,5000
3,0.5,-330,0.125,0.05,1118,5000
4,0.5,-330,0.125,0.05,1828,5000
5,0.5,-330,0.125,0.05,2298,5000
6,0.5,-330,0.125,0.05,2551,5000
2,0.75,-330,0.125,0.05,41,5000
3,0.75,-330,0.125,0.05,541,5000
4,0.75,-330,0.125,0.05,1183,5000
5,0.75,-330,0.125,0.05,1660,5000
3,0.75,-150,0.0,0.05,546,5000
6,0.75,-330,0.125,0.05,2015,5000
2,1.0,-330,0.125,0.05,0,5000
3,1.0,-330,0.125,0.05,10,5000
4,1.0,-330,0.125,0.05,200,5000
5,1.0,-330,0.125,0.05,615,5000
6,1.0,-330,0.125,0.05,1062,5000
2,0.0,-300,0.125,0.05,1049,5000
3,0.0,-300,0.125,0.05,1923,5000
4,0.0,-300,0.125,0.05,2344,5000
5,0.0,-300,0.125,0.05,2792,5000
4,0.75,-150,0.0,0.05,1173,5000
6,0.0,-300,0.125,0.05,3060,5000
2,0.25,-300,0.125,0.05,763,5000
3,0.25,-300,0.125,0.05,1554,5000
4,0.25,-300,0.125,0.05,2207,5000
5,0.25,-300,0.125,0.05,2548,5000
6,0.25,-300,0.125,0.05,2893,5000
2,0.5,-300,0.125,0.05,333,5000
3,0.5,-300,0.125,0.05,1113,5000
4,0.5,-300,0.125,0.05,1725,5000
5,0.5,-300,0.125,0.05,2255,5000
5,0.75,-150,0.0,0.05,1650,5000
6,0.5,-300,0.125,0.05,2572,5000
2,0.75,-300,0.125,0.05,26,5000
3,0.75,-300,0.125,0.05,563,5000
4,0.75,-300,0.125,0.05,1144,5000
5,0.75,-300,0.125,0.05,1639,5000
6,0.75,-300,0.125,0.05,2090,5000
2,1.0,-300,0.125,0.05,1,5000
3,1.0,-300,0.125,0.05,3,5000
4,1.0,-300,0.125,0.05,159,5000
5,1.0,-300,0.125,0.05,643,5000
6,0.75,-150,0.0,0.05,2090,5000
6,1.0,-300,0.125,0.05,1078,5000
2,0.0,-270,0.125,0.05,1034,5000
3,0.0,-270,0.125,0.05,1887,5000
4,0.0,-270,0.125,0.05,2424,5000
5,0.0,-270,0.125,0.05,2771,5000
6,0.0,-270,0.125,0.05,3067,5000
2,0.25,-270,0.125,0.05,739,5000
3,0.25,-270,0.125,0.05,1611,5000
4,0.25,-270,0.125,0.05,2137,5000
5,0.25,-270,0.125,0.05,2573,5000
2,1.0,-150,0.0,0.05,0,5000
6,0.25,-270,0.125,0.05,2869,5000
2,0.5,-270,0.125,0.05,334,5000
3,0.5,-270,0.125,0.05,1152,5000
4,0.5,-270,0.125,0.05,1742,5000
5,0.5,-270,0.125,0.05,2260,5000
6,0.5,-270,0.125,0.05,2507,5000
2,0.75,-270,0.125,0.05,35,5000
3,0.75,-270,0.125,0.05,526,5000
4,0.75,-270,0.125,0.05,1146,5000
5,0.75,-270,0.125,0.05,1675,5000
3,1.0,-150,0.0,0.05,7,5000
6,0.75,-270,0.125,0.05,2085,5000
2,1.0,-270,0.125,0.05,0,5000
3,1.0,-270,0.125,0.05,6,5000
4,1.0,-270,0.125,0.05,168,5000
5,1.0,-270,0.125,0.05,649,5000
6,1.0,-270,0.125,0.05,1079,5000
2,0.0,-240,0.125,0.05,1037,5000
3,0.0,-240,0.125,0.05,1940,5000
4,0.0,-240,0.125,0.05,2391,5000
5,0.0,-240,0.125,0.05,2822,5000
4,1.0,-150,0.0,0.05,210,5000
6,0.0,-240,0.125,0.05,3017,5000
2,0.25,-240,0.125,0.05,725,5000
3,0.25,-240,0.125,0.05,1630,5000
4,0.25,-240,0.125,0.05,2222,5000
5,0.25,-240,0.125,0.05,2487,5000
6,0.25,-240,0.125,0.05,2897,5000
2,0.5,-240,0.125,0.05,351,5000
3,0.5,-240,0.125,0.05,1084,5000
4,0.5,-240,0.125,0.05,1756,5000
5,0.5,-240,0.125,0.05,2255,5000
5,1.0,-150,0.0,0.05,600,5000
6,0.5,-240,0.125,0.05,2560,5000
2,0.75,-240,0.125,0.05,34,5000
3,0.75,-240,0.125,0.05,563,5000
4,0.75,-240,0.125,0.05,1163,5000
5,0.75,-240,0.125,0.05,1678,5000
6,0.75,-240,0.125,0.05,2079,5000
2,1.0,-240,0.125,0.05,0,5000
3,1.0,-240,0.125,0.05,3,5000
4,1.0,-240,0.125,0.05,185,5000
5,1.0,-240,0.125,0.05,616,5000
3,0.0,-360,0.0,0.05,1903,5000
6,0.75,-360,0.0,0.05,2113,5000
6,1.0,-150,0.0,0.05,1091,5000
6,1.0,-240,0.125,0.05,1128,5000
2,0.0,-210,0.125,0.05,1009,5000
3,0.0,-210,0.125,0.05,1886,5000
4,0.0,-210,0.125,0.05,2405,5000
5,0.0,-210,0.125,0.05,2733,5000
6,0.0,-210,0.125,0.05,3096,5000
2,0.25,-210,0.125,0.05,718,5000
3,0.25,-210,0.125,0.05,1534,5000
4,0.25,-210,0.125,0.05,2209,5000
5,0.25,-210,0.125,0.05,2579,5000
2,0.0,-120,0.0,0.05,1038,5000
6,0.25,-210,0.125,0.05,2795,5000
2,0.5,-210,0.125,0.05,341,5000
3,0.5,-210,0.125,0.05,1134,5000
4,0.5,-210,0.125,0.05,1760,5000
5,0.5,-210,0.125,0.05,2293,5000
6,0.5,-210,0.125,0.05,2574,5000
2,0.75,-210,0.125,0.05,28,5000
3,0.75,-210,0.125,0.05,502,5000
4,0.75,-210,0.125,0.05,1125,5000
5,0.75,-210,0.125,0.05,1653,5000
3,0.0,-120,0.0,0.05,1905,5000
6,0.75,-210,0.125,0.05,2050,5000
2,1.0,-210,0.125,0.05,0,5000
3,1.0,-210,0.125,0.05,3,5000
4,1.0,-210,0.125,0.05,187,5000
5,1.0,-210,0.125,0.05,663,5000
6,1.0,-210,0.125,0.05,1121,5000
2,0.0,-180,0.125,0.05,1019,5000
3,0.0,-180,0.125,0.05,1853,5000
4,0.0,-180,0.125,0.05,2409,5000
5,0.0,-180,0.125,0.05,2753,5000
4,0.0,-120,0.0,0.05,2410,5000
6,0.0,-180,0.125,0.05,3060,5000
2,0.25,-180,0.125,0.05,747,5000
3,0.25,-180,0.125,0.05,1633,5000
4,0.25,-180,0.125,0.05,2177,5000
5,0.25,-180,0.125,0.05,2524,5000
6,0.25,-180,0.125,0.05,2862,5000
2,0.5,-180,0.125,0.05,354,5000
3,0.5,-180,0.125,0.05,1101,5000
4,0.5,-180,0.125,0.05,1800,5000
5,0.5,-180,0.125,0.05,2300,5000
5,0.0,-120,0.0,0.05,2759,5000
6,0.5,-180,0.125,0.05,2541,5000
2,0.75,-180,0.125,0.05,40,5000
3,0.75,-180,0.125,0.05,552,5000
4,0.75,-180,0.125,0.05,1165,5000
5,0.75,-180,0.125,0.05,1685,5000
6,0.75,-180,0.125,0.05,2055,5000
2,1.0,-180,0.125,0.05,0,5000
3,1.0,-180,0.125,0.05,6,5000
4,1.0,-180,0.125,0.05,166,5000
5,1.0,-180,0.125,0.05,660,5000
6,0.0,-120,0.0,0.05,3133,5000
6,1.0,-180,0.125,0.05,1078,5000
2,0.0,-150,0.125,0.05,1020,5000
3,0.0,-150,0.125,0.05,1920,5000
4,0.0,-150,0.125,0.05,2422,5000
5,0.0,-150,0.125,0.05,2764,5000
6,0.0,-150,0.125,0.05,3140,5000
2,0.25,-150,0.125,0.05,745,5000
3,0.25,-150,0.125,0.05,1571,5000
4,0.25,-150,0.125,0.05,2215,5000
5,0.25,-150,0.125,0.05,2566,5000
2,0.25,-120,0.0,0.05,739,5000
6,0.25,-150,0.125,0.05,2840,5000
2,0.5,-150,0.125,0.05,358,5000
3,0.5,-150,0.125,0.05,1080,5000
4,0.5,-150,0.125,0.05,1795,5000
5,0.5,-150,0.125,0.05,2224,5000
6,0.5,-150,0.125,0.05,2565,5000
2,0.75,-150,0.125,0.05,29,5000
3,0.75,-150,0.125,0.05,500,5000
4,0.75,-150,0.125,0.05,1110,5000
5,0.75,-150,0.125,0.05,1691,5000
3,0.25,-120,0.0,0.05,1584,5000
6,0.75,-150,0.125,0.05,2038,5000
2,1.0,-150,0.125,0.05,0,5000
3,1.0,-150,0.125,0.05,3,5000
4,1.0,-150,0.125,0.05,171,5000
5,1.0,-150,0.125,0.05,608,5000
6,1.0,-150,0.125,0.05,1084,5000
2,0.0,-120,0.125,0.05,986,5000
3,0.0,-120,0.125,0.05,1876,5000
4,0.0,-120,0.125,0.05,2440,5000
5,0.0,-120,0.125,0.05,2720,5000
4,0.25,-120,0.0,0.05,2152,5000
6,0.0,-120,0.125,0.05,3051,5000
2,0.25,-120,0.125,0.05,705,5000
3,0.25,-120,0.125,0.05,1549,5000
4,0.25,-120,0.125,0.05,2210,5000
5,0.25,-120,0.125,0.05,2586,5000
6,0.25,-120,0.125,0.05,2836,5000
2,0.5,-120,0.125,0.05,344,5000
3,0.5,-120,0.125,0.05,1114,5000
4,0.5,-120,0.125,0.05,1758,5000
5,0.5,-120,0.125,0.05,2224,5000
5,0.25,-120,0.0,0.05,2565,5000
6,0.5,-120,0.125,0.05,2612,5000
2,0.75,-120,0.125,0.05,39,5000
3,0.75,-120,0.125,0.05,575,5000
4,0.75,-120,0.125,0.05,1181,5000
5,0.75,-120,0.125,0.05,1674,5000
6,0.75,-120,0.125,0.05,2050,5000
2,1.0,-120,0.125,0.05,0,5000
3,1.0,-120,0.125,0.05,8,5000
4,1.0,-120,0.125,0.05,201,5000
5,1.0,-120,0.125,0.05,651,5000
2,1.0,-360,0.0,0.05,0,5000
6,0.25,-120,0.0,0.05,2936,5000
6,1.0,-120,0.125,0.05,1104,5000
2,0.0,-90,0.125,0.05,1033,5000
3,0.0,-90,0.125,0.05,1919,5000
4,0.0,-90,0.125,0.05,2330,5000
5,0.0,-90,0.125,0.05,2690,5000
6,0.0,-90,0.125,0.05,3013,5000
2,0.25,-90,0.125,0.05,700,5000
3,0.25,-90,0.125,0.05,1607,5000
4,0.25,-90,0.125,0.05,2186,5000
5,0.25,-90,0.125,0.05,2549,5000
2,0.5,-120,0.0,0.05,325,5000
6,0.25,-90,0.125,0.05,2876,5000
2,0.5,-90,0.125,0.05,367,5000
3,0.5,-90,0.125,0.05,1173,5000
4,0.5,-90,0.125,0.05,1682,5000
5,0.5,-90,0.125,0.05,2283,5000
6,0.5,-90,0.125,0.05,2492,5000
2,0.75,-90,0.125,0.05,27,5000
3,0.75,-90,0.125,0.05,536,5000
4,0.75,-90,0.125,0.05,1185,5000
5,0.75,-90,0.125,0.05,1682,5000
3,0.5,-120,0.0,0.05,1094,5000
6,0.75,-90,0.125,0.05,1987,5000
2,1.0,-90,0.125,0.05,0,5000
3,1.0,-90,0.125,0.05,6,5000
4,1.0,-90,0.125,0.05,182,5000
5,1.0,-90,0.125,0.05,666,5000
6,1.0,-90,0.125,0.05,1108,5000
2,0.0,-60,0.125,0.05,1008,5000
3,0.0,-60,0.125,0.05,1896,5000
4,0.0,-60,0.125,0.05,2373,5000
5,0.0,-60,0.125,0.05,2767,5000
4,0.5,-120,0.0,0.05,1746,5000
6,0.0,-60,0.125,0.05,3063,5000
2,0.25,-60,0.125,0.05,740,5000
3,0.25,-60,0.125,0.05,1543,5000
4,0.25,-60,0.125,0.05,2195,5000
5,0.25,-60,0.125,0.05,2566,5000
6,0.25,-60,0.125,0.05,2862,5000
2,0.5,-60,0.125,0.05,352,5000
3,0.5,-60,0.125,0.05,1131,5000
4,0.5,-60,0.125,0.05,1753,5000
5,0.5,-60,0.125,0.05,2242,5000
5,0.5,-120,0.0,0.05,2229,5000
6,0.5,-60,0.125,0.05,2555,5000
2,0.75,-60,0.125,0.05,31,5000
3,0.75,-60,0.125,0.05,514,5000
4,0.75,-60,0.125,0.05,1211,5000
5,0.75,-60,0.125,0.05,1683,5000
6,0.75,-60,0.125,0.05,2160,5000
2,1.0,-60,0.125,0.05,0,5000
3,1.0,-60,0.125,0.05,7,5000
4,1.0,-60,0.125,0.05,213,5000
5,1.0,-60,0.125,0.05,653,5000
6,0.5,-120,0.0,0.05,2576,5000
6,1.0,-60,0.125,0.05,1130,5000
2,0.0,-30,0.125,0.05,1051,5000
3,0.0,-30,0.125,0.05,1866,5000
4,0.0,-30,0.125,0.05,2397,5000
5,0.0,-30,0.125,0.05,2778,5000
6,0.0,-30,0.125,0.05,3064,5000
2,0.25,-30,0.125,0.05,683,5000
3,0.25,-30,0.125,0.05,1540,5000
4,0.25,-30,0.125,0.05,2248,5000
5,0.25,-30,0.125,0.05,2576,5000
2,0.75,-120,0.0,0.05,34,5000
6,0.25,-30,0.125,0.05,2849,5000
2,0.5,-30,0.125,0.05,319,5000
3,0.5,-30,0.125,0.05,1070,5000
4,0.5,-30,0.125,0.05,1744,5000
5,0.5,-30,0.125,0.05,2235,5000
6,0.5,-30,0.125,0.05,2640,5000
2,0.75,-30,0.125,0.05,30,5000
3,0.75,-30,0.125,0.05,526,5000
4,0.75,-30,0.125,0.05,1133,5000
5,0.75,-30,0.125,0.05,1614,5000
3,0.75,-120,0.0,0.05,513,5000
6,0.75,-30,0.125,0.05,2107,5000
2,1.0,-30,0.125,0.05,0,5000
3,1.0,-30,0.125,0.05,4,5000
4,1.0,-30,0.125,0.05,208,5000
5,1.0,-30,0.125,0.05,675,5000
6,1.0,-30,0.125,0.05,1121,5000
2,0.0,0,0.125,0.05,1061,5000
3,0.0,0,0.125,0.05,1919,5000
4,0.0,0,0.125,0.05,2429,5000
5,0.0,0,0.125,0.05,2781,5000
4,0.75,-120,0.0,0.05,1155,5000
6,0.0,0,0.125,0.05,3057,5000
2,0.25,0,0.125,0.05,777,5000
3,0.25,0,0.125,0.05,1597,5000
4,0.25,0,0.125,0.05,2133,5000
5,0.25,0,0.125,0.05,2540,5000
6,0.25,0,0.125,0.05,2857,5000
2,0.5,0,0.125,0.05,345,5000
3,0.5,0,0.125,0.05,1126,5000
4,0.5,0,0.125,0.05,1676,5000
5,0.5,0,0.125,0.05,2233,5000
5,0.75,-120,0.0,0.05,1695,5000
6,0.5,0,0.125,0.05,2562,5000
2,0.75,0,0.125,0.05,29,5000
3,0.75,0,0.125,0.05,577,5000
4,0.75,0,0.125,0.05,1085,5000
5,0.75,0,0.125,0.05,1693,5000
6,0.75,0,0.125,0.05,2065,5000
2,1.0,0,0.125,0.05,0,5000
3,1.0,0,0.125,0.05,9,5000
4,1.0,0,0.125,0.05,190,5000
5,1.0,0,0.125,0.05,689,5000
3,1.0,-360,0.0,0.05,6,5000
6,0.75,-120,0.0,0.05,2126,5000
6,1.0,0,0.125,0.05,1115,5000
2,0.0,30,0.125,0.05,1021,5000
3,0.0,30,0.125,0.05,1927,5000
4,0.0,30,0.125,0.05,2353,5000
5,0.0,30,0.125,0.05,2753,5000
6,0.0,30,0.125,0.05,3036,5000
2,0.25,30,0.125,0.05,722,5000
3,0.25,30,0.125,0.05,1573,5000
4,0.25,30,0.125,0.05,2183,5000
5,0.25,30,0.125,0.05,2548,5000
2,1.0,-120,0.0,0.05,0,5000
6,0.25,30,0.125,0.05,2843,5000
2,0.5,30,0.125,0.05,331,5000
3,0.5,30,0.125,0.05,1101,5000
4,0.5,30,0.125,0.05,1782,5000
5,0.5,30,0.125,0.05,2202,5000
6,0.5,30,0.125,0.05,2577,5000
2,0.75,30,0.125,0.05,29,5000
3,0.75,30,0.125,0.05,532,5000
4,0.75,30,0.125,0.05,1139,5000
5,0.75,30,0.125,0.05,1646,5000
3,1.0,-120,0.0,0.05,5,5000
6,0.75,30,0.125,0.05,2149,5000
2,1.0,30,0.125,0.05,0,5000
3,1.0,30,0.125,0.05,6,5000
4,1.0,30,0.125,0.05,170,5000
5,1.0,30,0.125,0.05,675,5000
6,1.0,30,0.125,0.05,1076,5000
2,0.0,60,0.125,0.05,1086,5000
3,0.0,60,0.125,0.05,1891,5000
4,0.0,60,0.125,0.05,2335,5000
5,0.0,60,0.125,0.05,2775,5000
4,1.0,-120,0.0,0.05,178,5000
6,0.0,60,0.125,0.05,3072,5000
2,0.25,60,0.125,0.05,732,5000
3,0.25,60,0.125,0.05,1584,5000
4,0.25,60,0.125,0.05,2178,5000
5,0.25,60,0.125,0.05,2557,5000
6,0.25,60,0.125,0.05,2882,5000
2,0.5,60,0.125,0.05,333,5000
3,0.5,60,0.125,0.05,1144,5000
4,0.5,60,0.125,0.05,1702,5000
5,0.5,60,0.125,0.05,2191,5000
5,1.0,-120,0.0,0.05,618,5000
6,0.5,60,0.125,0.05,2576,5000
2,0.75,60,0.125,0.05,28,5000
3,0.75,60,0.125,0.05,538,5000
4,0.75,60,0.125,0.05,1191,5000
5,0.75,60,0.125,0.05,1646,5000
6,0.75,60,0.125,0.05,2099,5000
2,1.0,60,0.125,0.05,0,5000
3,1.0,60,0.125,0.05,5,5000
4,1.0,60,0.125,0.05,173,5000
5,1.0,60,0.125,0.05,670,5000
6,1.0,-120,0.0,0.05,1195,5000
6,1.0,60,0.125,0.05,1089,5000
2,0.0,90,0.125,0.05,1013,5000
3,0.0,90,0.125,0.05,1937,5000
4,0.0,90,0.125,0.05,2418,5000
5,0.0,90,0.125,0.05,2673,5000
6,0.0,90,0.125,0.05,3090,5000
2,0.25,90,0.125,0.05,710,5000
3,0.25,90,0.125,0.05,1595,5000
4,0.25,90,0.125,0.05,2241,5000
5,0.25,90,0.125,0.05,2570,5000
2,0.0,-90,0.0,0.05,1092,5000
6,0.25,90,0.125,0.05,2869,5000
2,0.5,90,0.125,0.05,340,5000
3,0.5,90,0.125,0.05,1140,5000
4,0.5,90,0.125,0.05,1739,5000
5,0.5,90,0.125,0.05,2210,5000
6,0.5,90,0.125,0.05,2546,5000
2,0.75,90,0.125,0.05,39,5000
3,0.75,90,0.125,0.05,534,5000
4,0.75,90,0.125,0.05,1169,5000
5,0.75,90,0.125,0.05,1636,5000
3,0.0,-90,0.0,0.05,1969,5000
6,0.75,90,0.125,0.05,2099,5000
2,1.0,90,0.125,0.05,0,5000
3,1.0,90,0.125,0.05,5,5000
4,1.0,90,0.125,0.05,187,5000
5,1.0,90,0.125,0.05,645,5000
6,1.0,90,0.125,0.05,1081,5000
2,0.0,120,0.125,0.05,1067,5000
3,0.0,120,0.125,0.05,1882,5000
4,0.0,120,0.125,0.05,2437,5000
5,0.0,120,0.125,0.05,2789,5000
4,0.0,-90,0.0,0.05,2378,5000
6,0.0,120,0.125,0.05,3053,5000
2,0.25,120,0.125,0.05,763,5000
3,0.25,120,0.125,0.05,1565,5000
4,0.25,120,0.125,0.05,2191,5000
5,0.25,120,0.125,0.05,2551,5000
6,0.25,120,0.125,0.05,2833,5000
2,0.5,120,0.125,0.05,406,5000
3,0.5,120,0.125,0.05,1141,5000
4,0.5,120,0.125,0.05,1790,5000
5,0.5,120,0.125,0.05,2310,5000
5,0.0,-90,0.0,0.05,2732,5000
6,0.5,120,0.125,0.05,2556,5000
2,0.75,120,0.125,0.05,33,5000
3,0.75,120,0.125,0.05,525,5000
4,0.75,120,0.125,0.05,1196,5000
5,0.75,120,0.125,0.05,1641,5000
6,0.75,120,0.125,0.05,2131,5000
2,1.0,120,0.125,0.05,0,5000
3,1.0,120,0.125,0.05,1,5000
4,1.0,120,0.125,0.05,192,5000
5,1.0,120,0.125,0.05,640,5000
