R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,emergences,trials
2,0.75,180,0.125,0.05,159,25000
2,0.75,180,0.1666666666666666,0.05,171,25000
2,0.75,180,0.2083333333333333,0.05,186,25000
2,0.75,180,0.25,0.05,177,25000
2,0.75,180,0.2916666666666666,0.05,175,25000
2,0.75,180,0.3333333333333333,0.05,176,25000
2,0.75,180,0.375,0.05,165,25000
2,0.75,180,0.4166666666666666,0.05,194,25000
2,0.75,180,0.4583333333333333,0.05,181,25000
2,0.75,180,0.5,0.05,179,25000
2,0.75,180,0.5416666666666666,0.05,183,25000
2,0.75,180,0.5833333333333333,0.05,182,25000
2,0.75,180,0.625,0.05,182,25000
2,0.75,180,0.6666666666666666,0.05,199,25000
2,0.75,180,0.7083333333333333,0.05,182,25000
2,0.75,180,0.75,0.05,189,25000
2,0.75,180,0.7916666666666666,0.05,178,25000
2,0.75,180,0.8333333333333333,0.05,190,25000
2,0.75,180,0.875,0.05,195,25000
2,0.75,180,0.9166666666666666,0.05,206,25000
2,0.75,180,0.9583333333333331,0.05,216,25000
2,0.75,180,1,0.05,212,25000
2,0.75,210,0,0.05,173,25000
2,0.75,210,0.0416666666666666,0.05,162,25000
2,0.75,210,0.0833333333333333,0.05,163,25000
2,0.75,210,0.125,0.05,164,25000
2,0.75,210,0.1666666666666666,0.05,159,25000
2,0.75,210,0.2083333333333333,0.05,162,25000
2,0.75,210,0.25,0.05,175,25000
2,0.75,210,0.2916666666666666,0.05,157,25000
2,0.75,210,0.3333333333333333,0.05,156,25000
2,0.75,210,0.375,0.05,160,25000
2,0.75,210,0.4166666666666666,0.05,156,25000
2,0.75,210,0.4583333333333333,0.05,202,25000
2,0.75,210,0.5,0.05,196,25000
2,0.75,210,0.5416666666666666,0.05,174,25000
2,0.75,210,0.5833333333333333,0.05,191,25000
2,0.75,210,0.625,0.05,189,25000
2,0.75,210,0.6666666666666666,0.05,182,25000
2,0.75,210,0.7083333333333333,0.05,199,25000
2,0.75,210,0.75,0.05,195,25000
2,0.75,210,0.7916666666666666,0.05,203,25000
2,0.75,210,0.8333333333333333,0.05,186,25000
2,0.75,210,0.875,0.05,198,25000
2,0.75,210,0.9166666666666666,0.05,206,25000
2,0.75,210,0.9583333333333331,0.05,182,25000
2,0.75,210,1,0.05,202,25000
2,0.75,240,0,0.05,160,25000
2,0.75,240,0.0416666666666666,0.05,162,25000
2,0.75,240,0.0833333333333333,0.05,168,25000
2,0.75,240,0.125,0.05,181,25000
2,0.75,240,0.1666666666666666,0.05,162,25000
2,0.75,240,0.2083333333333333,0.05,183,25000
2,0.75,240,0.25,0.05,147,25000
2,0.75,240,0.2916666666666666,0.05,162,25000
2,0.75,240,0.3333333333333333,0.05,174,25000
2,0.75,240,0.375,0.05,180,25000
2,0.75,240,0.4166666666666666,0.05,156,25000
2,0.75,240,0.4583333333333333,0.05,174,25000
2,0.75,240,0.5,0.05,165,25000
2,0.75,240,0.5416666666666666,0.05,197,25000
2,0.75,240,0.5833333333333333,0.05,181,25000
2,0.75,240,0.625,0.05,208,25000
2,0.75,240,0.6666666666666666,0.05,178,25000
2,0.75,240,0.7083333333333333,0.05,198,25000
2,0.75,240,0.75,0.05,183,25000
2,0.75,240,0.7916666666666666,0.05,174,25000
2,0.75,240,0.8333333333333333,0.05,205,25000
2,0.75,240,0.875,0.05,202,25000
2,0.75,240,0.9166666666666666,0.05,193,25000
2,0.75,240,0.9583333333333331,0.05,190,25000
2,0.75,240,1,0.05,224,25000
2,0.75,270,0,0.05,159,25000
2,0.75,270,0.0416666666666666,0.05,154,25000
2,0.75,270,0.0833333333333333,0.05,170,25000
2,0.75,270,0.125,0.05,174,25000
2,0.75,270,0.1666666666666666,0.05,177,25000
2,0.75,270,0.2083333333333333,0.05,169,25000
2,0.75,270,0.25,0.05,147,25000
2,0.75,270,0.2916666666666666,0.05,193,25000
2,0.75,270,0.3333333333333333,0.05,188,25000
2,0.75,270,0.375,0.05,195,25000
2,0.75,270,0.4166666666666666,0.05,173,25000
2,0.75,270,0.4583333333333333,0.05,182,25000
2,0.75,270,0.5,0.05,156,25000
2,0.75,270,0.5416666666666666,0.05,190,25000
2,0.75,270,0.5833333333333333,0.05,180,25000
2,0.75,270,0.625,0.05,193,25000
2,0.75,270,0.6666666666666666,0.05,190,25000
2,0.75,270,0.7083333333333333,0.05,190,25000
2,0.75,270,0.75,0.05,192,25000
2,0.75,270,0.7916666666666666,0.05,231,25000
2,0.75,270,0.8333333333333333,0.05,206,25000
2,0.75,270,0.875,0.05,199,25000
2,0.75,270,0.9166666666666666,0.05,204,25000
2,0.75,270,0.9583333333333331,0.05,198,25000
2,0.75,270,1,0.05,205,25000
2,0.75,300,0,0.05,173,25000
2,0.75,300,0.0416666666666666,0.05,158,25000
2,0.75,300,0.0833333333333333,0.05,191,25000
2,0.75,300,0.125,0.05,157,25000
2,0.75,300,0.1666666666666666,0.05,191,25000
2,0.75,300,0.2083333333333333,0.05,186,25000
2,0.75,300,0.25,0.05,162,25000
2,0.75,300,0.2916666666666666,0.05,160,25000
2,0.75,300,0.3333333333333333,0.05,167,25000
2,0.75,300,0.375,0.05,171,25000
2,0.75,300,0.4166666666666666,0.05,176,25000
2,0.75,300,0.4583333333333333,0.05,165,25000
2,0.75,300,0.5,0.05,187,25000
2,0.75,300,0.5416666666666666,0.05,183,25000
2,0.75,300,0.5833333333333333,0.05,178,25000
2,0.75,300,0.625,0.05,169,25000
2,0.75,300,0.6666666666666666,0.05,179,25000
2,0.75,300,0.7083333333333333,0.05,176,25000
2,0.75,300,0.75,0.05,188,25000
2,0.75,300,0.7916666666666666,0.05,179,25000
2,0.75,300,0.8333333333333333,0.05,205,25000
2,0.75,300,0.875,0.05,205,25000
2,0.75,300,0.9166666666666666,0.05,176,25000
2,0.75,300,0.9583333333333331,0.05,200,25000
2,0.75,300,1,0.05,201,25000
2,0.75,330,0,0.05,169,25000
2,0.75,330,0.0416666666666666,0.05,163,25000
2,0.75,330,0.0833333333333333,0.05,187,25000
2,0.75,330,0.125,0.05,189,25000
2,0.75,330,0.1666666666666666,0.05,160,25000
2,0.75,330,0.2083333333333333,0.05,170,25000
2,0.75,330,0.25,0.05,169,25000
2,0.75,330,0.2916666666666666,0.05,154,25000
2,0.75,330,0.3333333333333333,0.05,160,25000
2,0.75,330,0.375,0.05,186,25000
2,0.75,330,0.4166666666666666,0.05,163,25000
2,0.75,330,0.4583333333333333,0.05,159,25000
2,0.75,330,0.5,0.05,174,25000
2,0.75,330,0.5416666666666666,0.05,173,25000
2,0.75,330,0.5833333333333333,0.05,188,25000
2,0.75,330,0.625,0.05,179,25000
2,0.75,330,0.6666666666666666,0.05,179,25000
2,0.75,330,0.7083333333333333,0.05,194,25000
2,0.75,330,0.75,0.05,204,25000
2,0.75,330,0.7916666666666666,0.05,197,25000
2,0.75,330,0.8333333333333333,0.05,168,25000
2,0.75,330,0.875,0.05,188,25000
2,0.75,330,0.9166666666666666,0.05,185,25000
2,0.75,330,0.9583333333333331,0.05,181,25000
2,0.75,330,1,0.05,181,25000
2,0.75,360,0,0.05,173,25000
2,0.75,360,0.0416666666666666,0.05,167,25000
2,0.75,360,0.0833333333333333,0.05,191,25000
2,0.75,360,0.125,0.05,165,25000
2,0.75,360,0.1666666666666666,0.05,153,25000
2,0.75,360,0.2083333333333333,0.05,157,25000
2,0.75,360,0.25,0.05,191,25000
2,0.75,360,0.2916666666666666,0.05,177,25000
2,0.75,360,0.3333333333333333,0.05,181,25000
2,0.75,360,0.375,0.05,166,25000
2,0.75,360,0.4166666666666666,0.05,159,25000
2,0.75,360,0.4583333333333333,0.05,182,25000
2,0.75,360,0.5,0.05,174,25000
2,0.75,360,0.5416666666666666,0.05,166,25000
2,0.75,360,0.5833333333333333,0.05,178,25000
2,0.75,360,0.625,0.05,184,25000
2,0.75,360,0.6666666666666666,0.05,180,25000
2,0.75,360,0.7083333333333333,0.05,189,25000
2,0.75,360,0.75,0.05,172,25000
2,0.75,360,0.7916666666666666,0.05,183,25000
2,0.75,360,0.8333333333333333,0.05,158,25000
2,0.75,360,0.875,0.05,167,25000
2,0.75,360,0.9166666666666666,0.05,160,25000
2,0.75,360,0.9583333333333331,0.05,194,25000
2,0.75,360,1,0.05,211,25000
2,1,-360,0,0.05,0,25000
2,1,-360,0.0416666666666666,0.05,0,25000
2,1,-360,0.0833333333333333,0.05,0,25000
2,1,-360,0.125,0.05,0,25000
2,1,-360,0.1666666666666666,0.05,0,25000
2,1,-360,0.2083333333333333,0.05,0,25000
2,1,-360,0.25,0.05,0,25000
2,1,-360,0.2916666666666666,0.05,0,25000
2,1,-360,0.3333333333333333,0.05,0,25000
2,1,-360,0.375,0.05,0,25000
2,1,-360,0.4166666666666666,0.05,0,25000
2,1,-360,0.4583333333333333,0.05,0,25000
2,1,-360,0.5,0.05,0,25000
2,1,-360,0.5416666666666666,0.05,0,25000
2,1,-360,0.5833333333333333,0.05,0,25000
2,1,-360,0.625,0.05,0,25000
2,1,-360,0.6666666666666666,0.05,0,25000
2,1,-360,0.7083333333333333,0.05,0,25000
2,1,-360,0.75,0.05,0,25000
2,1,-360,0.7916666666666666,0.05,0,25000
2,1,-360,0.8333333333333333,0.05,0,25000
2,1,-360,0.875,0.05,0,25000
2,1,-360,0.9166666666666666,0.05,0,25000
2,1,-360,0.9583333333333331,0.05,0,25000
2,1,-360,1,0.05,0,25000
2,1,-330,0,0.05,0,25000
2,1,-330,0.0416666666666666,0.05,0,25000
2,1,-330,0.0833333333333333,0.05,0,25000
2,1,-330,0.125,0.05,0,25000
2,1,-330,0.1666666666666666,0.05,0,25000
2,1,-330,0.2083333333333333,0.05,0,25000
2,1,-330,0.25,0.05,0,25000
2,1,-330,0.2916666666666666,0.05,0,25000
2,1,-330,0.3333333333333333,0.05,0,25000
2,1,-330,0.375,0.05,0,25000
2,1,-330,0.4166666666666666,0.05,0,25000
2,1,-330,0.4583333333333333,0.05,0,25000
2,1,-330,0.5,0.05,0,25000
2,1,-330,0.5416666666666666,0.05,0,25000
2,1,-330,0.5833333333333333,0.05,0,25000
2,1,-330,0.625,0.05,0,25000
2,1,-330,0.6666666666666666,0.05,0,25000
2,1,-330,0.7083333333333333,0.05,0,25000
2,1,-330,0.75,0.05,0,25000
2,1,-330,0.7916666666666666,0.05,0,25000
2,1,-330,0.8333333333333333,0.05,0,25000
2,1,-330,0.875,0.05,0,25000
2,1,-330,0.9166666666666666,0.05,0,25000
2,1,-330,0.9583333333333331,0.05,0,25000
2,1,-330,1,0.05,0,25000
2,1,-300,0,0.05,0,25000
2,1,-300,0.0416666666666666,0.05,0,25000
2,1,-300,0.0833333333333333,0.05,0,25000
2,1,-300,0.125,0.05,1,25000
2,1,-300,0.1666666666666666,0.05,0,25000
2,1,-300,0.2083333333333333,0.05,0,25000
2,1,-300,0.25,0.05,0,25000
2,1,-300,0.2916666666666666,0.05,0,25000
2,1,-300,0.3333333333333333,0.05,0,25000
2,1,-300,0.375,0.05,0,25000
2,1,-300,0.4166666666666666,0.05,0,25000
2,1,-300,0.4583333333333333,0.05,0,25000
2,1,-300,0.5,0.05,0,25000
2,1,-300,0.5416666666666666,0.05,0,25000
2,1,-300,0.5833333333333333,0.05,0,25000
2,1,-300,0.625,0.05,0,25000
2,1,-300,0.6666666666666666,0.05,0,25000
2,1,-300,0.7083333333333333,0.05,0,25000
2,1,-300,0.75,0.05,0,25000
2,1,-300,0.7916666666666666,0.05,0,25000
2,1,-300,0.8333333333333333,0.05,0,25000
2,1,-300,0.875,0.05,0,25000
2,1,-300,0.9166666666666666,0.05,0,25000
2,1,-300,0.9583333333333331,0.05,0,25000
2,1,-300,1,0.05,0,25000
2,1,-270,0,0.05,0,25000
2,1,-270,0.0416666666666666,0.05,0,25000
2,1,-270,0.0833333333333333,0.05,0,25000
2,1,-270,0.125,0.05,0,25000
2,1,-270,0.1666666666666666,0.05,0,25000
2,1,-270,0.2083333333333333,0.05,0,25000
2,1,-270,0.25,0.05,0,25000
2,1,-270,0.2916666666666666,0.05,0,25000
2,1,-270,0.3333333333333333,0.05,0,25000
2,1,-270,0.375,0.05,0,25000
2,1,-270,0.4166666666666666,0.05,0,25000
2,1,-270,0.4583333333333333,0.05,0,25000
2,1,-270,0.5,0.05,0,25000
2,1,-270,0.5416666666666666,0.05,0,25000
2,1,-270,0.5833333333333333,0.05,0,25000
2,1,-270,0.625,0.05,0,25000
2,1,-270,0.6666666666666666,0.05,0,25000
2,1,-270,0.7083333333333333,0.05,0,25000
2,1,-270,0.75,0.05,0,25000
2,1,-270,0.7916666666666666,0.05,0,25000
2,1,-270,0.8333333333333333,0.05,0,25000
2,1,-270,0.875,0.05,1,25000
2,1,-270,0.9166666666666666,0.05,0,25000
2,1,-270,0.9583333333333331,0.05,0,25000
2,1,-270,1,0.05,0,25000
2,1,-240,0,0.05,0,25000
2,1,-240,0.0416666666666666,0.05,0,25000
2,1,-240,0.0833333333333333,0.05,0,25000
2,1,-240,0.125,0.05,0,25000
2,1,-240,0.1666666666666666,0.05,0,25000
2,1,-240,0.2083333333333333,0.05,0,25000
2,1,-240,0.25,0.05,0,25000
2,1,-240,0.2916666666666666,0.05,0,25000
2,1,-240,0.3333333333333333,0.05,0,25000
2,1,-240,0.375,0.05,0,25000
2,1,-240,0.4166666666666666,0.05,0,25000
2,1,-240,0.4583333333333333,0.05,0,25000
2,1,-240,0.5,0.05,0,25000
2,1,-240,0.5416666666666666,0.05,0,25000
2,1,-240,0.5833333333333333,0.05,0,25000
2,1,-240,0.625,0.05,0,25000
2,1,-240,0.6666666666666666,0.05,0,25000
2,1,-240,0.7083333333333333,0.05,0,25000
2,1,-240,0.75,0.05,0,25000
2,1,-240,0.7916666666666666,0.05,0,25000
2,1,-240,0.8333333333333333,0.05,0,25000
2,1,-240,0.875,0.05,0,25000
2,1,-240,0.9166666666666666,0.05,0,25000
2,1,-240,0.9583333333333331,0.05,0,25000
2,1,-240,1,0.05,0,25000
2,1,-210,0,0.05,0,25000
2,1,-210,0.0416666666666666,0.05,0,25000
2,1,-210,0.0833333333333333,0.05,0,25000
2,1,-210,0.125,0.05,0,25000
2,1,-210,0.1666666666666666,0.05,0,25000
2,1,-210,0.2083333333333333,0.05,0,25000
2,1,-210,0.25,0.05,0,25000
2,1,-210,0.2916666666666666,0.05,0,25000
2,1,-210,0.3333333333333333,0.05,0,25000
2,1,-210,0.375,0.05,0,25000
2,1,-210,0.4166666666666666,0.05,0,25000
2,1,-210,0.4583333333333333,0.05,0,25000
2,1,-210,0.5,0.05,0,25000
2,1,-210,0.5416666666666666,0.05,0,25000
2,1,-210,0.5833333333333333,0.05,0,25000
2,1,-210,0.625,0.05,0,25000
2,1,-210,0.6666666666666666,0.05,0,25000
2,1,-210,0.7083333333333333,0.05,0,25000
2,1,-210,0.75,0.05,0,25000
2,1,-210,0.7916666666666666,0.05,0,25000
2,1,-210,0.8333333333333333,0.05,0,25000
2,1,-210,0.875,0.05,0,25000
2,1,-210,0.9166666666666666,0.05,0,25000
2,1,-210,0.9583333333333331,0.05,0,25000
2,1,-210,1,0.05,0,25000
2,1,-180,0,0.05,0,25000
2,1,-180,0.0416666666666666,0.05,0,25000
2,1,-180,0.0833333333333333,0.05,0,25000
2,1,-180,0.125,0.05,0,25000
2,1,-180,0.1666666666666666,0.05,0,25000
2,1,-180,0.2083333333333333,0.05,0,25000
2,1,-180,0.25,0.05,0,25000
2,1,-180,0.2916666666666666,0.05,0,25000
2,1,-180,0.3333333333333333,0.05,0,25000
2,1,-180,0.375,0.05,0,25000
2,1,-180,0.4166666666666666,0.05,0,25000
2,1,-180,0.4583333333333333,0.05,0,25000
2,1,-180,0.5,0.05,0,25000
2,1,-180,0.5416666666666666,0.05,0,25000
2,1,-180,0.5833333333333333,0.05,0,25000
2,1,-180,0.625,0.05,0,25000
2,1,-180,0.6666666666666666,0.05,0,25000
2,1,-180,0.7083333333333333,0.05,0,25000
2,1,-180,0.75,0.05,0,25000
2,1,-180,0.7916666666666666,0.05,0,25000
2,1,-180,0.8333333333333333,0.05,0,25000
2,1,-180,0.875,0.05,0,25000
2,1,-180,0.9166666666666666,0.05,0,25000
2,1,-180,0.9583333333333331,0.05,0,25000
2,1,-180,1,0.05,0,25000
2,1,-150,0,0.05,0,25000
2,1,-150,0.0416666666666666,0.05,0,25000
2,1,-150,0.0833333333333333,0.05,0,25000
2,1,-150,0.125,0.05,0,25000
2,1,-150,0.1666666666666666,0.05,0,25000
2,1,-150,0.2083333333333333,0.05,0,25000
2,1,-150,0.25,0.05,0,25000
2,1,-150,0.2916666666666666,0.05,0,25000
2,1,-150,0.3333333333333333,0.05,0,25000
2,1,-150,0.375,0.05,0,25000
2,1,-150,0.4166666666666666,0.05,0,25000
2,1,-150,0.4583333333333333,0.05,0,25000
2,1,-150,0.5,0.05,0,25000
2,1,-150,0.5416666666666666,0.05,0,25000
2,1,-150,0.5833333333333333,0.05,0,25000
2,1,-150,0.625,0.05,0,25000
2,1,-150,0.6666666666666666,0.05,0,25000
2,1,-150,0.7083333333333333,0.05,0,25000
2,1,-150,0.75,0.05,0,25000
2,1,-150,0.7916666666666666,0.05,0,25000
2,1,-150,0.8333333333333333,0.05,0,25000
2,1,-150,0.875,0.05,0,25000
2,1,-150,0.9166666666666666,0.05,0,25000
2,1,-150,0.9583333333333331,0.05,0,25000
2,1,-150,1,0.05,0,25000
2,1,-120,0,0.05,0,25000
2,1,-120,0.0416666666666666,0.05,0,25000
2,1,-120,0.0833333333333333,0.05,0,25000
2,1,-120,0.125,0.05,0,25000
2,1,-120,0.1666666666666666,0.05,0,25000
2,1,-120,0.2083333333333333,0.05,0,25000
2,1,-120,0.25,0.05,0,25000
2,1,-120,0.2916666666666666,0.05,0,25000
2,1,-120,0.3333333333333333,0.05,0,25000
2,1,-120,0.375,0.05,0,25000
2,1,-120,0.4166666666666666,0.05,0,25000
2,1,-120,0.4583333333333333,0.05,0,25000
2,1,-120,0.5,0.05,0,25000
2,1,-120,0.5416666666666666,0.05,0,25000
2,1,-120,0.5833333333333333,0.05,0,25000
2,1,-120,0.625,0.05,0,25000
2,1,-120,0.6666666666666666,0.05,0,25000
2,1,-120,0.7083333333333333,0.05,0,25000
2,1,-120,0.75,0.05,0,25000
2,1,-120,0.7916666666666666,0.05,0,25000
2,1,-120,0.8333333333333333,0.05,0,25000
2,1,-120,0.875,0.05,0,25000
2,1,-120,0.9166666666666666,0.05,0,25000
2,1,-120,0.9583333333333331,0.05,0,25000
2,1,-120,1,0.05,0,25000
2,1,-90,0,0.05,0,25000
2,1,-90,0.0416666666666666,0.05,0,25000
2,1,-90,0.0833333333333333,0.05,0,25000
2,1,-90,0.125,0.05,0,25000
2,1,-90,0.1666666666666666,0.05,0,25000
2,1,-90,0.2083333333333333,0.05,0,25000
2,1,-90,0.25,0.05,0,25000
2,1,-90,0.2916666666666666,0.05,0,25000
2,1,-90,0.3333333333333333,0.05,0,25000
2,1,-90,0.375,0.05,0,25000
2,1,-90,0.4166666666666666,0.05,0,25000
2,1,-90,0.4583333333333333,0.05,0,25000
2,1,-90,0.5,0.05,0,25000
2,1,-90,0.5416666666666666,0.05,0,25000
2,1,-90,0.5833333333333333,0.05,0,25000
2,1,-90,0.625,0.05,0,25000
2,1,-90,0.6666666666666666,0.05,0,25000
2,1,-90,0.7083333333333333,0.05,0,25000
2,1,-90,0.75,0.05,0,25000
2,1,-90,0.7916666666666666,0.05,0,25000
2,1,-90,0.8333333333333333,0.05,0,25000
2,1,-90,0.875,0.05,0,25000
2,1,-90,0.9166666666666666,0.05,0,25000
2,1,-90,0.9583333333333331,0.05,0,25000
2,1,-90,1,0.05,0,25000
2,1,-60,0,0.05,0,25000
2,1,-60,0.0416666666666666,0.05,0,25000
2,1,-60,0.0833333333333333,0.05,0,25000
2,1,-60,0.125,0.05,0,25000
2,1,-60,0.1666666666666666,0.05,0,25000
2,1,-60,0.2083333333333333,0.05,0,25000
2,1,-60,0.25,0.05,0,25000
2,1,-60,0.2916666666666666,0.05,0,25000
2,1,-60,0.3333333333333333,0.05,0,25000
2,1,-60,0.375,0.05,0,25000
2,1,-60,0.4166666666666666,0.05,0,25000
2,1,-60,0.4583333333333333,0.05,0,25000
2,1,-60,0.5,0.05,0,25000
2,1,-60,0.5416666666666666,0.05,0,25000
2,1,-60,0.5833333333333333,0.05,0,25000
2,1,-60,0.625,0.05,0,25000
2,1,-60,0.6666666666666666,0.05,0,25000
2,1,-60,0.7083333333333333,0.05,0,25000
2,1,-60,0.75,0.05,0,25000
2,1,-60,0.7916666666666666,0.05,0,25000
2,1,-60,0.8333333333333333,0.05,0,25000
2,1,-60,0.875,0.05,0,25000
2,1,-60,0.9166666666666666,0.05,0,25000
2,1,-60,0.9583333333333331,0.05,0,25000
2,1,-60,1,0.05,0,25000
2,1,-30,0,0.05,0,25000
2,1,-30,0.0416666666666666,0.05,0,25000
2,1,-30,0.0833333333333333,0.05,0,25000
2,1,-30,0.125,0.05,0,25000
2,1,-30,0.1666666666666666,0.05,1,25000
2,1,-30,0.2083333333333333,0.05,1,25000
2,1,-30,0.25,0.05,0,25000
2,1,-30,0.2916666666666666,0.05,0,25000
2,1,-30,0.3333333333333333,0.05,0,25000
2,1,-30,0.375,0.05,0,25000
2,1,-30,0.4166666666666666,0.05,0,25000
2,1,-30,0.4583333333333333,0.05,0,25000
2,1,-30,0.5,0.05,0,25000
2,1,-30,0.5416666666666666,0.05,0,25000
2,1,-30,0.5833333333333333,0.05,0,25000
2,1,-30,0.625,0.05,0,25000
2,1,-30,0.6666666666666666,0.05,0,25000
2,1,-30,0.7083333333333333,0.05,0,25000
2,1,-30,0.75,0.05,0,25000
2,1,-30,0.7916666666666666,0.05,0,25000
2,1,-30,0.8333333333333333,0.05,0,25000
2,1,-30,0.875,0.05,0,25000
2,1,-30,0.9166666666666666,0.05,0,25000
2,1,-30,0.9583333333333331,0.05,0,25000
2,1,-30,1,0.05,0,25000
2,1,0,0,0.05,0,25000
2,1,0,0.0416666666666666,0.05,0,25000
2,1,0,0.0833333333333333,0.05,0,25000
2,1,0,0.125,0.05,0,25000
2,1,0,0.1666666666666666,0.05,0,25000
2,1,0,0.2083333333333333,0.05,0,25000
2,1,0,0.25,0.05,0,25000
2,1,0,0.2916666666666666,0.05,0,25000
2,1,0,0.3333333333333333,0.05,0,25000
2,1,0,0.375,0.05,0,25000
2,1,0,0.4166666666666666,0.05,0,25000
2,1,0,0.4583333333333333,0.05,0,25000
2,1,0,0.5,0.05,0,25000
2,1,0,0.5416666666666666,0.05,0,25000
2,1,0,0.5833333333333333,0.05,0,25000
2,1,0,0.625,0.05,0,25000
2,1,0,0.6666666666666666,0.05,0,25000
2,1,0,0.7083333333333333,0.05,0,25000
2,1,0,0.75,0.05,0,25000
2,1,0,0.7916666666666666,0.05,1,25000
2,1,0,0.8333333333333333,0.05,0,25000
2,1,0,0.875,0.05,0,25000
2,1,0,0.9166666666666666,0.05,0,25000
2,1,0,0.9583333333333331,0.05,0,25000
2,1,0,1,0.05,0,25000
2,1,30,0,0.05,0,25000
2,1,30,0.0416666666666666,0.05,0,25000
2,1,30,0.0833333333333333,0.05,0,25000
2,1,30,0.125,0.05,0,25000
2,1,30,0.1666666666666666,0.05,0,25000
2,1,30,0.2083333333333333,0.05,0,25000
2,1,30,0.25,0.05,0,25000
2,1,30,0.2916666666666666,0.05,0,25000
2,1,30,0.3333333333333333,0.05,0,25000
2,1,30,0.375,0.05,0,25000
2,1,30,0.4166666666666666,0.05,0,25000
2,1,30,0.4583333333333333,0.05,0,25000
2,1,30,0.5,0.05,0,25000
2,1,30,0.5416666666666666,0.05,0,25000
2,1,30,0.5833333333333333,0.05,0,25000
2,1,30,0.625,0.05,0,25000
2,1,30,0.6666666666666666,0.05,0,25000
2,1,30,0.7083333333333333,0.05,0,25000
2,1,30,0.75,0.05,0,25000
2,1,30,0.7916666666666666,0.05,0,25000
2,1,30,0.8333333333333333,0.05,0,25000
2,1,30,0.875,0.05,0,25000
2,1,30,0.9166666666666666,0.05,0,25000
2,1,30,0.9583333333333331,0.05,1,25000
2,1,30,1,0.05,0,25000
2,1,60,0,0.05,0,25000
2,1,60,0.0416666666666666,0.05,0,25000
2,1,60,0.0833333333333333,0.05,0,25000
2,1,60,0.125,0.05,0,25000
2,1,60,0.1666666666666666,0.05,0,25000
2,1,60,0.2083333333333333,0.05,0,25000
2,1,60,0.25,0.05,0,25000
2,1,60,0.2916666666666666,0.05,0,25000
2,1,60,0.3333333333333333,0.05,0,25000
2,1,60,0.375,0.05,0,25000
2,1,60,0.4166666666666666,0.05,0,25000
2,1,60,0.4583333333333333,0.05,0,25000
2,1,60,0.5,0.05,0,25000
2,1,60,0.5416666666666666,0.05,0,25000
2,1,60,0.5833333333333333,0.05,0,25000
2,1,60,0.625,0.05,0,25000
2,1,60,0.6666666666666666,0.05,0,25000
2,1,60,0.7083333333333333,0.05,0,25000
2,1,60,0.75,0.05,0,25000
2,1,60,0.7916666666666666,0.05,0,25000
2,1,60,0.8333333333333333,0.05,0,25000
2,1,60,0.875,0.05,0,25000
2,1,60,0.9166666666666666,0.05,0,25000
2,1,60,0.9583333333333331,0.05,0,25000
2,1,60,1,0.05,0,25000
2,1,90,0,0.05,0,25000
2,1,90,0.0416666666666666,0.05,0,25000
2,1,90,0.0833333333333333,0.05,0,25000
2,1,90,0.125,0.05,0,25000
2,1,90,0.1666666666666666,0.05,0,25000
2,1,90,0.2083333333333333,0.05,0,25000
2,1,90,0.25,0.05,0,25000
2,1,90,0.2916666666666666,0.05,0,25000
2,1,90,0.3333333333333333,0.05,0,25000
2,1,90,0.375,0.05,0,25000
2,1,90,0.4166666666666666,0.05,0,25000
2,1,90,0.4583333333333333,0.05,0,25000
2,1,90,0.5,0.05,0,25000
2,1,90,0.5416666666666666,0.05,0,25000
2,1,90,0.5833333333333333,0.05,0,25000
2,1,90,0.625,0.05,1,25000
2,1,90,0.6666666666666666,0.05,0,25000
2,1,90,0.7083333333333333,0.05,0,25000
2,1,90,0.75,0.05,0,25000
2,1,90,0.7916666666666666,0.05,0,25000
2,1,90,0.8333333333333333,0.05,0,25000
2,1,90,0.875,0.05,0,25000
2,1,90,0.9166666666666666,0.05,0,25000
2,1,90,0.9583333333333331,0.05,0,25000
2,1,90,1,0.05,0,25000
2,1,120,0,0.05,0,25000
2,1,120,0.0416666666666666,0.05,0,25000
2,1,120,0.0833333333333333,0.05,0,25000
2,1,120,0.125,0.05,0,25000
2,1,120,0.1666666666666666,0.05,0,25000
2,1,120,0.2083333333333333,0.05,0,25000
2,1,120,0.25,0.05,0,25000
2,1,120,0.2916666666666666,0.05,0,25000
2,1,120,0.3333333333333333,0.05,0,25000
2,1,120,0.375,0.05,0,25000
2,1,120,0.4166666666666666,0.05,0,25000
2,1,120,0.4583333333333333,0.05,0,25000
2,1,120,0.5,0.05,0,25000
2,1,120,0.5416666666666666,0.05,0,25000
2,1,120,0.5833333333333333,0.05,0,25000
2,1,120,0.625,0.05,0,25000
2,1,120,0.6666666666666666,0.05,0,25000
2,1,120,0.7083333333333333,0.05,0,25000
2,1,120,0.75,0.05,0,25000
2,1,120,0.7916666666666666,0.05,0,25000
2,1,120,0.8333333333333333,0.05,0,25000
2,1,120,0.875,0.05,0,25000
2,1,120,0.9166666666666666,0.05,0,25000
2,1,120,0.9583333333333331,0.05,0,25000
2,1,120,1,0.05,0,25000
2,1,150,0,0.05,0,25000
2,1,150,0.0416666666666666,0.05,0,25000
2,1,150,0.0833333333333333,0.05,0,25000
2,1,150,0.125,0.05,0,25000
2,1,150,0.1666666666666666,0.05,0,25000
2,1,150,0.2083333333333333,0.05,0,25000
