R0,natural_cross_immunity,vaccine_timing,vaccine_coverage,vaccine_cross_immunity,emergences,trials
3,0.5,150,0.375,0.5,5409,25000
3,0.5,150,0.4166666666666666,0.5,5402,25000
3,0.5,150,0.4583333333333333,0.5,5339,25000
3,0.5,150,0.5,0.5,5353,25000
3,0.5,150,0.5416666666666666,0.5,5521,25000
3,0.5,150,0.5833333333333333,0.5,5370,25000
3,0.5,150,0.625,0.5,5310,25000
3,0.5,150,0.6666666666666666,0.5,5298,25000
3,0.5,150,0.7083333333333333,0.5,5164,25000
3,0.5,150,0.75,0.5,5342,25000
3,0.5,150,0.7916666666666666,0.5,5382,25000
3,0.5,150,0.8333333333333333,0.5,5311,25000
3,0.5,150,0.875,0.5,5292,25000
3,0.5,150,0.9166666666666666,0.5,5383,25000
3,0.5,150,0.9583333333333331,0.5,5329,25000
3,0.5,150,1,0.5,5280,25000
3,0.5,180,0,0.5,5358,25000
3,0.5,180,0.0416666666666666,0.5,5353,25000
3,0.5,180,0.0833333333333333,0.5,5389,25000
3,0.5,180,0.125,0.5,5432,25000
3,0.5,180,0.1666666666666666,0.5,5325,25000
3,0.5,180,0.2083333333333333,0.5,5393,25000
3,0.5,180,0.25,0.5,5367,25000
3,0.5,180,0.2916666666666666,0.5,5372,25000
3,0.5,180,0.3333333333333333,0.5,5365,25000
3,0.5,180,0.375,0.5,5364,25000
3,0.5,180,0.4166666666666666,0.5,5441,25000
3,0.5,180,0.4583333333333333,0.5,5280,25000
3,0.5,180,0.5,0.5,5387,25000
3,0.5,180,0.5416666666666666,0.5,5300,25000
3,0.5,180,0.5833333333333333,0.5,5325,25000
3,0.5,180,0.625,0.5,5346,25000
3,0.5,180,0.6666666666666666,0.5,5404,25000
3,0.5,180,0.7083333333333333,0.5,5403,25000
3,0.5,180,0.75,0.5,5319,25000
3,0.5,180,0.7916666666666666,0.5,5313,25000
3,0.5,180,0.8333333333333333,0.5,5302,25000
3,0.5,180,0.875,0.5,5320,25000
3,0.5,180,0.9166666666666666,0.5,5379,25000
3,0.5,180,0.9583333333333331,0.5,5340,25000
3,0.5,180,1,0.5,5366,25000
3,0.5,210,0,0.5,5355,25000
3,0.5,210,0.0416666666666666,0.5,5377,25000
3,0.5,210,0.0833333333333333,0.5,5291,25000
3,0.5,210,0.125,0.5,5343,25000
3,0.5,210,0.1666666666666666,0.5,5403,25000
3,0.5,210,0.2083333333333333,0.5,5300,25000
3,0.5,210,0.25,0.5,5265,25000
3,0.5,210,0.2916666666666666,0.5,5452,25000
3,0.5,210,0.3333333333333333,0.5,5271,25000
3,0.5,210,0.375,0.5,5491,25000
3,0.5,210,0.4166666666666666,0.5,5389,25000
3,0.5,210,0.4583333333333333,0.5,5336,25000
3,0.5,210,0.5,0.5,5389,25000
3,0.5,210,0.5416666666666666,0.5,5453,25000
3,0.5,210,0.5833333333333333,0.5,5337,25000
3,0.5,210,0.625,0.5,5464,25000
3,0.5,210,0.6666666666666666,0.5,5398,25000
3,0.5,210,0.7083333333333333,0.5,5339,25000
3,0.5,210,0.75,0.5,5284,25000
3,0.5,210,0.7916666666666666,0.5,5234,25000
3,0.5,210,0.8333333333333333,0.5,5288,25000
3,0.5,210,0.875,0.5,5407,25000
3,0.5,210,0.9166666666666666,0.5,5373,25000
3,0.5,210,0.9583333333333331,0.5,5462,25000
3,0.5,210,1,0.5,5315,25000
3,0.5,240,0,0.5,5304,25000
3,0.5,240,0.0416666666666666,0.5,5345,25000
3,0.5,240,0.0833333333333333,0.5,5418,25000
3,0.5,240,0.125,0.5,5438,25000
3,0.5,240,0.1666666666666666,0.5,5527,25000
3,0.5,240,0.2083333333333333,0.5,5480,25000
3,0.5,240,0.25,0.5,5471,25000
3,0.5,240,0.2916666666666666,0.5,5468,25000
3,0.5,240,0.3333333333333333,0.5,5414,25000
3,0.5,240,0.375,0.5,5436,25000
3,0.5,240,0.4166666666666666,0.5,5439,25000
3,0.5,240,0.4583333333333333,0.5,5527,25000
3,0.5,240,0.5,0.5,5374,25000
3,0.5,240,0.5416666666666666,0.5,5465,25000
3,0.5,240,0.5833333333333333,0.5,5255,25000
3,0.5,240,0.625,0.5,5252,25000
3,0.5,240,0.6666666666666666,0.5,5362,25000
3,0.5,240,0.7083333333333333,0.5,5472,25000
3,0.5,240,0.75,0.5,5357,25000
3,0.5,240,0.7916666666666666,0.5,5285,25000
3,0.5,240,0.8333333333333333,0.5,5432,25000
3,0.5,240,0.875,0.5,5461,25000
3,0.5,240,0.9166666666666666,0.5,5376,25000
3,0.5,240,0.9583333333333331,0.5,5290,25000
3,0.5,240,1,0.5,5306,25000
3,0.5,270,0,0.5,5308,25000
3,0.5,270,0.0416666666666666,0.5,5370,25000
3,0.5,270,0.0833333333333333,0.5,5394,25000
3,0.5,270,0.125,0.5,5472,25000
3,0.5,270,0.1666666666666666,0.5,5368,25000
3,0.5,270,0.2083333333333333,0.5,5422,25000
3,0.5,270,0.25,0.5,5392,25000
3,0.5,270,0.2916666666666666,0.5,5330,25000
3,0.5,270,0.3333333333333333,0.5,5514,25000
3,0.5,270,0.375,0.5,5347,25000
3,0.5,270,0.4166666666666666,0.5,5416,25000
3,0.5,270,0.4583333333333333,0.5,5388,25000
3,0.5,270,0.5,0.5,5384,25000
3,0.5,270,0.5416666666666666,0.5,5355,25000
3,0.5,270,0.5833333333333333,0.5,5313,25000
3,0.5,270,0.625,0.5,5464,25000
3,0.5,270,0.6666666666666666,0.5,5284,25000
3,0.5,270,0.7083333333333333,0.5,5385,25000
3,0.5,270,0.75,0.5,5333,25000
3,0.5,270,0.7916666666666666,0.5,5397,25000
3,0.5,270,0.8333333333333333,0.5,5418,25000
3,0.5,270,0.875,0.5,5381,25000
3,0.5,270,0.9166666666666666,0.5,5401,25000
3,0.5,270,0.9583333333333331,0.5,5446,25000
3,0.5,270,1,0.5,5380,25000
3,0.5,300,0,0.5,5365,25000
3,0.5,300,0.0416666666666666,0.5,5413,25000
3,0.5,300,0.0833333333333333,0.5,5384,25000
3,0.5,300,0.125,0.5,5385,25000
3,0.5,300,0.1666666666666666,0.5,5503,25000
3,0.5,300,0.2083333333333333,0.5,5438,25000
3,0.5,300,0.25,0.5,5347,25000
3,0.5,300,0.2916666666666666,0.5,5317,25000
3,0.5,300,0.3333333333333333,0.5,5414,25000
3,0.5,300,0.375,0.5,5357,25000
3,0.5,300,0.4166666666666666,0.5,5407,25000
3,0.5,300,0.4583333333333333,0.5,5395,25000
3,0.5,300,0.5,0.5,5375,25000
3,0.5,300,0.5416666666666666,0.5,5284,25000
3,0.5,300,0.5833333333333333,0.5,5346,25000
3,0.5,300,0.625,0.5,5400,25000
3,0.5,300,0.6666666666666666,0.5,5313,25000
3,0.5,300,0.7083333333333333,0.5,5385,25000
3,0.5,300,0.75,0.5,5367,25000
3,0.5,300,0.7916666666666666,0.5,5185,25000
3,0.5,300,0.8333333333333333,0.5,5261,25000
3,0.5,300,0.875,0.5,5375,25000
3,0.5,300,0.9166666666666666,0.5,5276,25000
3,0.5,300,0.9583333333333331,0.5,5216,25000
3,0.5,300,1,0.5,5288,25000
3,0.5,330,0,0.5,5381,25000
3,0.5,330,0.0416666666666666,0.5,5427,25000
3,0.5,330,0.0833333333333333,0.5,5324,25000
3,0.5,330,0.125,0.5,5331,25000
3,0.5,330,0.1666666666666666,0.5,5376,25000
3,0.5,330,0.2083333333333333,0.5,5474,25000
3,0.5,330,0.25,0.5,5347,25000
3,0.5,330,0.2916666666666666,0.5,5335,25000
3,0.5,330,0.3333333333333333,0.5,5210,25000
3,0.5,330,0.375,0.5,5500,25000
3,0.5,330,0.4166666666666666,0.5,5460,25000
3,0.5,330,0.4583333333333333,0.5,5360,25000
3,0.5,330,0.5,0.5,5388,25000
3,0.5,330,0.5416666666666666,0.5,5397,25000
3,0.5,330,0.5833333333333333,0.5,5424,25000
3,0.5,330,0.625,0.5,5447,25000
3,0.5,330,0.6666666666666666,0.5,5360,25000
3,0.5,330,0.7083333333333333,0.5,5305,25000
3,0.5,330,0.75,0.5,5364,25000
3,0.5,330,0.7916666666666666,0.5,5292,25000
3,0.5,330,0.8333333333333333,0.5,5257,25000
3,0.5,330,0.875,0.5,5297,25000
3,0.5,330,0.9166666666666666,0.5,5315,25000
3,0.5,330,0.9583333333333331,0.5,5298,25000
3,0.5,330,1,0.5,5342,25000
3,0.5,360,0,0.5,5406,25000
3,0.5,360,0.0416666666666666,0.5,5189,25000
3,0.5,360,0.0833333333333333,0.5,5448,25000
3,0.5,360,0.125,0.5,5456,25000
3,0.5,360,0.1666666666666666,0.5,5316,25000
3,0.5,360,0.2083333333333333,0.5,5341,25000
3,0.5,360,0.25,0.5,5362,25000
3,0.5,360,0.2916666666666666,0.5,5443,25000
3,0.5,360,0.3333333333333333,0.5,5410,25000
3,0.5,360,0.375,0.5,5394,25000
3,0.5,360,0.4166666666666666,0.5,5446,25000
3,0.5,360,0.4583333333333333,0.5,5373,25000
3,0.5,360,0.5,0.5,5382,25000
3,0.5,360,0.5416666666666666,0.5,5380,25000
3,0.5,360,0.5833333333333333,0.5,5396,25000
3,0.5,360,0.625,0.5,5413,25000
3,0.5,360,0.6666666666666666,0.5,5277,25000
3,0.5,360,0.7083333333333333,0.5,5475,25000
3,0.5,360,0.75,0.5,5479,25000
3,0.5,360,0.7916666666666666,0.5,5333,25000
3,0.5,360,0.8333333333333333,0.5,5408,25000
3,0.5,360,0.875,0.5,5322,25000
3,0.5,360,0.9166666666666666,0.5,5359,25000
3,0.5,360,0.9583333333333331,0.5,5416,25000
3,0.5,360,1,0.5,5531,25000
3,0.75,-360,0,0.75,2285,25000
3,0.75,-360,0.0416666666666666,0.75,2368,25000
3,0.75,-360,0.0833333333333333,0.75,2339,25000
3,0.75,-360,0.125,0.75,2350,25000
3,0.75,-360,0.1666666666666666,0.75,2373,25000
3,0.75,-360,0.2083333333333333,0.75,2337,25000
3,0.75,-360,0.25,0.75,2398,25000
3,0.75,-360,0.2916666666666666,0.75,2357,25000
3,0.75,-360,0.3333333333333333,0.75,2422,25000
3,0.75,-360,0.375,0.75,2354,25000
3,0.75,-360,0.4166666666666666,0.75,2477,25000
3,0.75,-360,0.4583333333333333,0.75,2282,25000
3,0.75,-360,0.5,0.75,2392,25000
3,0.75,-360,0.5416666666666666,0.75,2246,25000
3,0.75,-360,0.5833333333333333,0.75,2366,25000
3,0.75,-360,0.625,0.75,2315,25000
3,0.75,-360,0.6666666666666666,0.75,2441,25000
3,0.75,-360,0.7083333333333333,0.75,2360,25000
3,0.75,-360,0.75,0.75,2412,25000
3,0.75,-360,0.7916666666666666,0.75,2361,25000
3,0.75,-360,0.8333333333333333,0.75,2369,25000
3,0.75,-360,0.875,0.75,2318,25000
3,0.75,-360,0.9166666666666666,0.75,2259,25000
3,0.75,-360,0.9583333333333331,0.75,2441,25000
3,0.75,-360,1,0.75,2458,25000
3,0.75,-330,0,0.75,2449,25000
3,0.75,-330,0.0416666666666666,0.75,2363,25000
3,0.75,-330,0.0833333333333333,0.75,2400,25000
3,0.75,-330,0.125,0.75,2344,25000
3,0.75,-330,0.1666666666666666,0.75,2315,25000
3,0.75,-330,0.2083333333333333,0.75,2343,25000
3,0.75,-330,0.25,0.75,2316,25000
3,0.75,-330,0.2916666666666666,0.75,2337,25000
3,0.75,-330,0.3333333333333333,0.75,2371,25000
3,0.75,-330,0.375,0.75,2371,25000
3,0.75,-330,0.4166666666666666,0.75,2379,25000
3,0.75,-330,0.4583333333333333,0.75,2440,25000
3,0.75,-330,0.5,0.75,2400,25000
3,0.75,-330,0.5416666666666666,0.75,2334,25000
3,0.75,-330,0.5833333333333333,0.75,2349,25000
3,0.75,-330,0.625,0.75,2280,25000
3,0.75,-330,0.6666666666666666,0.75,2373,25000
3,0.75,-330,0.7083333333333333,0.75,2379,25000
3,0.75,-330,0.75,0.75,2347,25000
3,0.75,-330,0.7916666666666666,0.75,2390,25000
3,0.75,-330,0.8333333333333333,0.75,2282,25000
3,0.75,-330,0.875,0.75,2446,25000
3,0.75,-330,0.9166666666666666,0.75,2329,25000
3,0.75,-330,0.9583333333333331,0.75,2314,25000
3,0.75,-330,1,0.75,2333,25000
3,0.75,-300,0,0.75,2395,25000
3,0.75,-300,0.0416666666666666,0.75,2362,25000
3,0.75,-300,0.0833333333333333,0.75,2298,25000
3,0.75,-300,0.125,0.75,2412,25000
3,0.75,-300,0.1666666666666666,0.75,2279,25000
3,0.75,-300,0.2083333333333333,0.75,2352,25000
3,0.75,-300,0.25,0.75,2331,25000
3,0.75,-300,0.2916666666666666,0.75,2310,25000
3,0.75,-300,0.3333333333333333,0.75,2304,25000
3,0.75,-300,0.375,0.75,2347,25000
3,0.75,-300,0.4166666666666666,0.75,2352,25000
3,0.75,-300,0.4583333333333333,0.75,2392,25000
3,0.75,-300,0.5,0.75,2388,25000
3,0.75,-300,0.5416666666666666,0.75,2277,25000
3,0.75,-300,0.5833333333333333,0.75,2450,25000
3,0.75,-300,0.625,0.75,2321,25000
3,0.75,-300,0.6666666666666666,0.75,2332,25000
3,0.75,-300,0.7083333333333333,0.75,2355,25000
3,0.75,-300,0.75,0.75,2238,25000
3,0.75,-300,0.7916666666666666,0.75,2354,25000
3,0.75,-300,0.8333333333333333,0.75,2412,25000
3,0.75,-300,0.875,0.75,2351,25000
3,0.75,-300,0.9166666666666666,0.75,2307,25000
3,0.75,-300,0.9583333333333331,0.75,2351,25000
3,0.75,-300,1,0.75,2294,25000
3,0.75,-270,0,0.75,2408,25000
3,0.75,-270,0.0416666666666666,0.75,2375,25000
3,0.75,-270,0.0833333333333333,0.75,2446,25000
3,0.75,-270,0.125,0.75,2353,25000
3,0.75,-270,0.1666666666666666,0.75,2406,25000
3,0.75,-270,0.2083333333333333,0.75,2359,25000
3,0.75,-270,0.25,0.75,2379,25000
3,0.75,-270,0.2916666666666666,0.75,2306,25000
3,0.75,-270,0.3333333333333333,0.75,2390,25000
3,0.75,-270,0.375,0.75,2360,25000
3,0.75,-270,0.4166666666666666,0.75,2381,25000
3,0.75,-270,0.4583333333333333,0.75,2320,25000
3,0.75,-270,0.5,0.75,2399,25000
3,0.75,-270,0.5416666666666666,0.75,2365,25000
3,0.75,-270,0.5833333333333333,0.75,2305,25000
3,0.75,-270,0.625,0.75,2279,25000
3,0.75,-270,0.6666666666666666,0.75,2382,25000
3,0.75,-270,0.7083333333333333,0.75,2325,25000
3,0.75,-270,0.75,0.75,2326,25000
3,0.75,-270,0.7916666666666666,0.75,2345,25000
3,0.75,-270,0.8333333333333333,0.75,2277,25000
3,0.75,-270,0.875,0.75,2320,25000
3,0.75,-270,0.9166666666666666,0.75,2271,25000
3,0.75,-270,0.9583333333333331,0.75,2245,25000
3,0.75,-270,1,0.75,2244,25000
3,0.75,-240,0,0.75,2381,25000
3,0.75,-240,0.0416666666666666,0.75,2366,25000
3,0.75,-240,0.0833333333333333,0.75,2393,25000
3,0.75,-240,0.125,0.75,2331,25000
3,0.75,-240,0.1666666666666666,0.75,2322,25000
3,0.75,-240,0.2083333333333333,0.75,2389,25000
3,0.75,-240,0.25,0.75,2400,25000
3,0.75,-240,0.2916666666666666,0.75,2333,25000
3,0.75,-240,0.3333333333333333,0.75,2322,25000
3,0.75,-240,0.375,0.75,2375,25000
3,0.75,-240,0.4166666666666666,0.75,2388,25000
3,0.75,-240,0.4583333333333333,0.75,2297,25000
3,0.75,-240,0.5,0.75,2346,25000
3,0.75,-240,0.5416666666666666,0.75,2313,25000
3,0.75,-240,0.5833333333333333,0.75,2263,25000
3,0.75,-240,0.625,0.75,2355,25000
3,0.75,-240,0.6666666666666666,0.75,2420,25000
3,0.75,-240,0.7083333333333333,0.75,2305,25000
3,0.75,-240,0.75,0.75,2320,25000
3,0.75,-240,0.7916666666666666,0.75,2342,25000
3,0.75,-240,0.8333333333333333,0.75,2216,25000
3,0.75,-240,0.875,0.75,2355,25000
3,0.75,-240,0.9166666666666666,0.75,2309,25000
3,0.75,-240,0.9583333333333331,0.75,2277,25000
3,0.75,-240,1,0.75,2308,25000
3,0.75,-210,0,0.75,2305,25000
3,0.75,-210,0.0416666666666666,0.75,2335,25000
3,0.75,-210,0.0833333333333333,0.75,2346,25000
3,0.75,-210,0.125,0.75,2333,25000
3,0.75,-210,0.1666666666666666,0.75,2417,25000
3,0.75,-210,0.2083333333333333,0.75,2267,25000
3,0.75,-210,0.25,0.75,2371,25000
3,0.75,-210,0.2916666666666666,0.75,2317,25000
3,0.75,-210,0.3333333333333333,0.75,2405,25000
3,0.75,-210,0.375,0.75,2328,25000
3,0.75,-210,0.4166666666666666,0.75,2231,25000
3,0.75,-210,0.4583333333333333,0.75,2285,25000
3,0.75,-210,0.5,0.75,2279,25000
3,0.75,-210,0.5416666666666666,0.75,2326,25000
3,0.75,-210,0.5833333333333333,0.75,2249,25000
3,0.75,-210,0.625,0.75,2262,25000
3,0.75,-210,0.6666666666666666,0.75,2266,25000
3,0.75,-210,0.7083333333333333,0.75,2259,25000
3,0.75,-210,0.75,0.75,2284,25000
3,0.75,-210,0.7916666666666666,0.75,2190,25000
3,0.75,-210,0.8333333333333333,0.75,2298,25000
3,0.75,-210,0.875,0.75,2277,25000
3,0.75,-210,0.9166666666666666,0.75,2219,25000
3,0.75,-210,0.9583333333333331,0.75,2243,25000
3,0.75,-210,1,0.75,2150,25000
3,0.75,-180,0,0.75,2421,25000
3,0.75,-180,0.0416666666666666,0.75,2388,25000
3,0.75,-180,0.0833333333333333,0.75,2433,25000
3,0.75,-180,0.125,0.75,2379,25000
3,0.75,-180,0.1666666666666666,0.75,2448,25000
3,0.75,-180,0.2083333333333333,0.75,2277,25000
3,0.75,-180,0.25,0.75,2393,25000
3,0.75,-180,0.2916666666666666,0.75,2213,25000
3,0.75,-180,0.3333333333333333,0.75,2330,25000
3,0.75,-180,0.375,0.75,2276,25000
3,0.75,-180,0.4166666666666666,0.75,2277,25000
3,0.75,-180,0.4583333333333333,0.75,2210,25000
3,0.75,-180,0.5,0.75,2268,25000
3,0.75,-180,0.5416666666666666,0.75,2259,25000
3,0.75,-180,0.5833333333333333,0.75,2285,25000
3,0.75,-180,0.625,0.75,2185,25000
3,0.75,-180,0.6666666666666666,0.75,2178,25000
3,0.75,-180,0.7083333333333333,0.75,2283,25000
3,0.75,-180,0.75,0.75,2220,25000
3,0.75,-180,0.7916666666666666,0.75,2229,25000
3,0.75,-180,0.8333333333333333,0.75,2227,25000
3,0.75,-180,0.875,0.75,2153,25000
3,0.75,-180,0.9166666666666666,0.75,2143,25000
3,0.75,-180,0.9583333333333331,0.75,2139,25000
3,0.75,-180,1,0.75,2090,25000
3,0.75,-150,0,0.75,2302,25000
3,0.75,-150,0.0416666666666666,0.75,2356,25000
3,0.75,-150,0.0833333333333333,0.75,2308,25000
3,0.75,-150,0.125,0.75,2393,25000
3,0.75,-150,0.1666666666666666,0.75,2285,25000
3,0.75,-150,0.2083333333333333,0.75,2318,25000
3,0.75,-150,0.25,0.75,2361,25000
3,0.75,-150,0.2916666666666666,0.75,2265,25000
3,0.75,-150,0.3333333333333333,0.75,2239,25000
3,0.75,-150,0.375,0.75,2301,25000
3,0.75,-150,0.4166666666666666,0.75,2270,25000
3,0.75,-150,0.4583333333333333,0.75,2146,25000
3,0.75,-150,0.5,0.75,2217,25000
3,0.75,-150,0.5416666666666666,0.75,2199,25000
3,0.75,-150,0.5833333333333333,0.75,2159,25000
3,0.75,-150,0.625,0.75,2186,25000
3,0.75,-150,0.6666666666666666,0.75,2165,25000
3,0.75,-150,0.7083333333333333,0.75,2112,25000
3,0.75,-150,0.75,0.75,2147,25000
3,0.75,-150,0.7916666666666666,0.75,2128,25000
3,0.75,-150,0.8333333333333333,0.75,2090,25000
3,0.75,-150,0.875,0.75,2038,25000
3,0.75,-150,0.9166666666666666,0.75,2079,25000
3,0.75,-150,0.9583333333333331,0.75,2026,25000
3,0.75,-150,1,0.75,2029,25000
3,0.75,-120,0,0.75,2311,25000
3,0.75,-120,0.0416666666666666,0.75,2360,25000
3,0.75,-120,0.0833333333333333,0.75,2346,25000
3,0.75,-120,0.125,0.75,2328,25000
3,0.75,-120,0.1666666666666666,0.75,2278,25000
3,0.75,-120,0.2083333333333333,0.75,2312,25000
3,0.75,-120,0.25,0.75,2306,25000
3,0.75,-120,0.2916666666666666,0.75,2300,25000
3,0.75,-120,0.3333333333333333,0.75,2299,25000
3,0.75,-120,0.375,0.75,2250,25000
3,0.75,-120,0.4166666666666666,0.75,2201,25000
3,0.75,-120,0.4583333333333333,0.75,2194,25000
3,0.75,-120,0.5,0.75,2179,25000
3,0.75,-120,0.5416666666666666,0.75,2150,25000
3,0.75,-120,0.5833333333333333,0.75,2176,25000
3,0.75,-120,0.625,0.75,2122,25000
3,0.75,-120,0.6666666666666666,0.75,2024,25000
3,0.75,-120,0.7083333333333333,0.75,2016,25000
3,0.75,-120,0.75,0.75,1998,25000
3,0.75,-120,0.7916666666666666,0.75,2010,25000
3,0.75,-120,0.8333333333333333,0.75,1981,25000
3,0.75,-120,0.875,0.75,1989,25000
3,0.75,-120,0.9166666666666666,0.75,1957,25000
3,0.75,-120,0.9583333333333331,0.75,1894,25000
3,0.75,-120,1,0.75,1803,25000
3,0.75,-90,0,0.75,2357,25000
3,0.75,-90,0.0416666666666666,0.75,2326,25000
3,0.75,-90,0.0833333333333333,0.75,2376,25000
3,0.75,-90,0.125,0.75,2277,25000
3,0.75,-90,0.1666666666666666,0.75,2298,25000
3,0.75,-90,0.2083333333333333,0.75,2187,25000
3,0.75,-90,0.25,0.75,2298,25000
3,0.75,-90,0.2916666666666666,0.75,2266,25000
3,0.75,-90,0.3333333333333333,0.75,2107,25000
3,0.75,-90,0.375,0.75,2183,25000
3,0.75,-90,0.4166666666666666,0.75,2044,25000
3,0.75,-90,0.4583333333333333,0.75,2036,25000
3,0.75,-90,0.5,0.75,2033,25000
3,0.75,-90,0.5416666666666666,0.75,1986,25000
3,0.75,-90,0.5833333333333333,0.75,2051,25000
3,0.75,-90,0.625,0.75,1969,25000
3,0.75,-90,0.6666666666666666,0.75,1860,25000
3,0.75,-90,0.7083333333333333,0.75,1936,25000
3,0.75,-90,0.75,0.75,1845,25000
3,0.75,-90,0.7916666666666666,0.75,1868,25000
3,0.75,-90,0.8333333333333333,0.75,1824,25000
3,0.75,-90,0.875,0.75,1776,25000
3,0.75,-90,0.9166666666666666,0.75,1780,25000
3,0.75,-90,0.9583333333333331,0.75,1716,25000
3,0.75,-90,1,0.75,1569,25000
3,0.75,-60,0,0.75,2377,25000
3,0.75,-60,0.0416666666666666,0.75,2374,25000
3,0.75,-60,0.0833333333333333,0.75,2304,25000
3,0.75,-60,0.125,0.75,2282,25000
3,0.75,-60,0.1666666666666666,0.75,2218,25000
3,0.75,-60,0.2083333333333333,0.75,2260,25000
3,0.75,-60,0.25,0.75,2133,25000
3,0.75,-60,0.2916666666666666,0.75,2135,25000
3,0.75,-60,0.3333333333333333,0.75,2120,25000
3,0.75,-60,0.375,0.75,2087,25000
3,0.75,-60,0.4166666666666666,0.75,2031,25000
3,0.75,-60,0.4583333333333333,0.75,1994,25000
3,0.75,-60,0.5,0.75,1932,25000
3,0.75,-60,0.5416666666666666,0.75,1919,25000
3,0.75,-60,0.5833333333333333,0.75,1812,25000
3,0.75,-60,0.625,0.75,1835,25000
3,0.75,-60,0.6666666666666666,0.75,1771,25000
3,0.75,-60,0.7083333333333333,0.75,1666,25000
3,0.75,-60,0.75,0.75,1673,25000
3,0.75,-60,0.7916666666666666,0.75,1643,25000
3,0.75,-60,0.8333333333333333,0.75,1618,25000
3,0.75,-60,0.875,0.75,1578,25000
3,0.75,-60,0.9166666666666666,0.75,1460,25000
3,0.75,-60,0.9583333333333331,0.75,1472,25000
3,0.75,-60,1,0.75,1453,25000
3,0.75,-30,0,0.75,2358,25000
3,0.75,-30,0.0416666666666666,0.75,2305,25000
3,0.75,-30,0.0833333333333333,0.75,2293,25000
3,0.75,-30,0.125,0.75,2132,25000
3,0.75,-30,0.1666666666666666,0.75,2207,25000
3,0.75,-30,0.2083333333333333,0.75,2079,25000
3,0.75,-30,0.25,0.75,2106,25000
3,0.75,-30,0.2916666666666666,0.75,1993,25000
3,0.75,-30,0.3333333333333333,0.75,1919,25000
3,0.75,-30,0.375,0.75,1881,25000
3,0.75,-30,0.4166666666666666,0.75,1858,25000
3,0.75,-30,0.4583333333333333,0.75,1851,25000
3,0.75,-30,0.5,0.75,1733,25000
3,0.75,-30,0.5416666666666666,0.75,1611,25000
3,0.75,-30,0.5833333333333333,0.75,1655,25000
3,0.75,-30,0.625,0.75,1571,25000
3,0.75,-30,0.6666666666666666,0.75,1510,25000
3,0.75,-30,0.7083333333333333,0.75,1469,25000
3,0.75,-30,0.75,0.75,1467,25000
3,0.75,-30,0.7916666666666666,0.75,1416,25000
3,0.75,-30,0.8333333333333333,0.75,1355,25000
3,0.75,-30,0.875,0.75,1277,25000
3,0.75,-30,0.9166666666666666,0.75,1220,25000
3,0.75,-30,0.9583333333333331,0.75,1151,25000
3,0.75,-30,1,0.75,1088,25000
3,0.75,0,0,0.75,2348,25000
3,0.75,0,0.0416666666666666,0.75,2322,25000
3,0.75,0,0.0833333333333333,0.75,2308,25000
3,0.75,0,0.125,0.75,2219,25000
3,0.75,0,0.1666666666666666,0.75,2156,25000
3,0.75,0,0.2083333333333333,0.75,2178,25000
3,0.75,0,0.25,0.75,2127,25000
3,0.75,0,0.2916666666666666,0.75,2071,25000
3,0.75,0,0.3333333333333333,0.75,2022,25000
3,0.75,0,0.375,0.75,1911,25000
3,0.75,0,0.4166666666666666,0.75,1884,25000
3,0.75,0,0.4583333333333333,0.75,1833,25000
3,0.75,0,0.5,0.75,1787,25000
3,0.75,0,0.5416666666666666,0.75,1771,25000
3,0.75,0,0.5833333333333333,0.75,1671,25000
3,0.75,0,0.625,0.75,1721,25000
3,0.75,0,0.6666666666666666,0.75,1535,25000
3,0.75,0,0.7083333333333333,0.75,1521,25000
3,0.75,0,0.75,0.75,1389,25000
3,0.75,0,0.7916666666666666,0.75,1386,25000
3,0.75,0,0.8333333333333333,0.75,1390,25000
3,0.75,0,0.875,0.75,1266,25000
3,0.75,0,0.9166666666666666,0.75,1220,25000
3,0.75,0,0.9583333333333331,0.75,1204,25000
3,0.75,0,1,0.75,1053,25000
3,0.75,30,0,0.75,2367,25000
3,0.75,30,0.0416666666666666,0.75,2375,25000
3,0.75,30,0.0833333333333333,0.75,2309,25000
3,0.75,30,0.125,0.75,2264,25000
3,0.75,30,0.1666666666666666,0.75,2240,25000
3,0.75,30,0.2083333333333333,0.75,2279,25000
3,0.75,30,0.25,0.75,2139,25000
3,0.75,30,0.2916666666666666,0.75,2171,25000
3,0.75,30,0.3333333333333333,0.75,2113,25000
3,0.75,30,0.375,0.75,2081,25000
3,0.75,30,0.4166666666666666,0.75,2056,25000
3,0.75,30,0.4583333333333333,0.75,1976,25000
3,0.75,30,0.5,0.75,1962,25000
3,0.75,30,0.5416666666666666,0.75,1906,25000
3,0.75,30,0.5833333333333333,0.75,1772,25000
3,0.75,30,0.625,0.75,1811,25000
3,0.75,30,0.6666666666666666,0.75,1794,25000
3,0.75,30,0.7083333333333333,0.75,1670,25000
3,0.75,30,0.75,0.75,1642,25000
3,0.75,30,0.7916666666666666,0.75,1710,25000
3,0.75,30,0.8333333333333333,0.75,1595,25000
3,0.75,30,0.875,0.75,1584,25000
3,0.75,30,0.9166666666666666,0.75,1443,25000
3,0.75,30,0.9583333333333331,0.75,1441,25000
3,0.75,30,1,0.75,1299,25000
3,0.75,60,0,0.75,2374,25000
3,0.75,60,0.0416666666666666,0.75,2413,25000
3,0.75,60,0.0833333333333333,0.75,2294,25000
3,0.75,60,0.125,0.75,2278,25000
