R0_wuhan,recovery_wuhan,R0_alpha,recovery_alpha,R0_delta,recovery_delta,weight
1.5740581212261058,0.05181478775652917,2.242025521387818,0.35360232290403776,2.5374068855545984,0.09190877062817199,0.0032661280503617695
1.6052879031110452,0.04997910541592668,2.2664538607138076,0.2920449303902753,2.5117911229640377,0.04645743201665803,5.64261444357354e-4
1.5790277201586045,0.05215795380422499,2.2749443757306103,0.3807767180952328,2.356136447354965,0.09477664354842062,0.0013835201135427245
1.5903271049247836,0.05058171484440692,2.273074743455375,0.3541707266692384,2.425026839380647,0.12926904375785392,4.902525567027938e-4
1.6265128807597748,0.04928672719809096,2.0890579360048034,0.2824698961618118,2.385387130771716,0.0724025606915611,0.0016808446370674686
1.5630091865634903,0.05008677797881549,2.420807804341761,0.4465494762186017,2.949510373351729,0.07431316313903216,0.0019021042642710076
1.592525958887165,0.04944346966422636,2.2547410741627227,0.3666758557677912,2.2528981356199322,0.11482690491460829,9.645760347965483e-4
1.5788384882893889,0.04926785910628186,2.229848987198168,0.4064870755458396,2.6694658251180394,0.0911296165918829,0.0011954304354290233
1.554689498883154,0.05283959247560272,2.434288611460954,0.4010795448645184,2.3663952052457558,0.09382247967516641,7.685294824284219e-4
1.5723349624105147,0.04914974737834412,2.333716635013974,0.4070919859195025,2.8094984391434044,0.09016745725916164,0.005518180421389271
1.5597909019936371,0.05144946720961897,2.3824301128999825,0.3994073184254459,2.488031911242487,0.08422057906092457,0.00250251611702294
1.5641827891014777,0.05168162888932186,2.422428538392032,0.38781875548441574,2.5872545599563095,0.08965563421869809,0.002414625377583291
1.6099007212929188,0.04953359873420347,2.1420887811634164,0.29981756462013626,2.5425774110338644,0.07727123795848409,0.0037061244514352706
1.5902953701186544,0.04977963212285332,2.1619118692260177,0.3128785872241446,2.3112068323304538,0.07466049788507927,0.001717212702115652
1.5617011663680735,0.04910285020809432,2.361955741040103,0.4288930676922205,2.8317426602642986,0.1017400396958614,0.0048672977126677204
1.5637806087943644,0.04835869464511405,2.4096282946754957,0.4304898905996453,2.5958616014843234,0.07795088258868314,0.00211741984126919
1.5964081596239434,0.04936011024686904,2.2476780483644094,0.3838515062293489,2.788717772466191,0.0938913688570081,0.005305870970290555
1.5807954012413894,0.05129213017692747,2.2818862645111944,0.37020794664467127,2.4699220565291413,0.0820368511511054,0.0016719207024147684
1.5920544553361065,0.04949198834700627,2.2719585754216487,0.3817122223932172,2.4183491986200414,0.11849762293889476,1.1149193252038641e-4
1.5682678292536374,0.04856036388251049,2.333883458412186,0.4060674697982137,2.419638716481199,0.12388870719773065,0.0025236167034318876
1.571817366171532,0.0494678274534393,2.359738694003653,0.357470569289076,2.5378284152280624,0.08314881547312984,0.0011523061240110385
1.6181687500560653,0.0474216069568977,2.1395914563799363,0.3678083137751849,2.426567847919754,0.08193581427813426,0.0032409593728135355
1.566723922066248,0.04813078132135796,2.327115745538746,0.4637856133503054,2.3953142517536783,0.18648397719899484,2.184919670805216e-5
1.6449470770268202,0.04992219083831996,2.0711263463917415,0.224525102461993,2.353960495181291,0.06515184631107361,3.780126259976631e-4
1.5863401846624667,0.04880845416743253,2.280352476495335,0.41272786754708,2.3602504512261735,0.08755386095102889,0.0015397338860928737
1.5982979704290854,0.04925232285791414,2.2609934514123524,0.34282177003076125,2.466631607442405,0.0742433288544809,0.0032939481727632153
1.6015706514554424,0.04959082733946686,2.2549988744201936,0.32351763102519093,2.4151164231179685,0.07126863132749443,8.005249253046828e-4
1.5849708744682007,0.04961960029680658,2.3135506496780356,0.38137039312914095,2.77687959635015,0.07274507698174935,0.005337182224298795
1.5973833254886605,0.0512404920458695,2.257230644549617,0.3029328361560045,2.2989255516251315,0.08146284690202718,6.482248514095484e-5
1.582347599631392,0.04759144031522729,2.322594253505448,0.41275480590629776,2.4429359118343847,0.11856578557911403,0.0017400395235356869
1.610162203706685,0.05039788395464279,2.158173637529348,0.33536720754690225,2.4762686954528794,0.05226726992922694,0.0032581137179817977
1.601093042509344,0.04944870147153345,2.1983146863143515,0.3537664121869722,2.7248117546618635,0.08243121549829885,0.004795486113400694
1.562001076667475,0.05030601334514686,2.3810354291515714,0.40677362290307806,2.2647792258963126,0.139702356582134,6.798130056760444e-4
1.6088152037995596,0.04873214644442279,2.2139951990992923,0.34918728706481583,2.8179730391014157,0.0852403418261226,0.0010930525647056665
1.5665543766363366,0.04968239919730145,2.308001823494134,0.4433347120820709,2.7906674479007796,0.08624615340535233,8.944092453823494e-4
1.5873103031954054,0.04958731397727236,2.226331523799746,0.4095638370100197,2.47004859818082,0.1340875622345261,9.551393322482732e-4
1.5797368616281744,0.04973324908048626,2.1441081807749396,0.3657318624785669,2.7774411882627743,0.048889752895274925,0.0028775783905397177
1.564792241061646,0.05088468363109713,2.46655266751297,0.3845395899095525,2.6307243190351555,0.09975184470542346,0.003649899828423314
1.5920544553361065,0.04949198834700627,2.2719585754216487,0.3817122223932172,2.237435402526249,0.12813020293136287,1.641887854016804e-5
1.627605078559789,0.04731323934725789,2.2055645139223072,0.3524280095754243,2.6265423568576685,0.08545252858657165,0.003431479001193199
1.5503008066400374,0.05002721587482873,2.367570280100004,0.41443800316315854,2.5975768754709145,0.10589251746340846,0.002822728175263768
1.593877825390829,0.04976978383066042,2.2058022414380623,0.3216378496161411,2.615294219913762,0.08168215371939612,0.0022797326201175806
1.5795699964757155,0.05042816435566318,2.2263253696361223,0.3987800546869302,2.8853097804745205,0.05800071757784885,0.0027561343225253688
1.6139594417392795,0.05020657008055304,2.1923746429080673,0.318323957031477,2.2443418575402547,0.0935446820931429,8.302446431822428e-4
1.590289593569704,0.05119416478500385,2.239163509091854,0.33075848061264695,2.4572825170948542,0.07488726687841053,6.742265763462949e-4
1.601093042509344,0.04944870147153345,2.1983146863143515,0.3537664121869722,2.483930388793504,0.07362587911617158,9.262975091552731e-4
1.5893489623928778,0.04949668739722222,2.279416588011729,0.3875805889884598,2.3716357418430065,0.08326146753308893,0.0020773866301455743
1.573147713954042,0.05245302478266923,2.345311683866256,0.3813535418086068,2.598018096550866,0.09859039763355011,7.893704986851037e-4
1.5678418777440963,0.05080418944939593,2.4753356717923927,0.3824527424740444,2.304161781295626,0.15443194634678717,1.4862023274873876e-4
1.5964081596239434,0.04936011024686904,2.2476780483644094,0.3838515062293489,2.5865538438660005,0.11283067847374524,3.3930746800142224e-4
1.565734621325956,0.04853535189174414,2.3907805385529466,0.415031511568609,2.50215501757195,0.07733634012506774,0.002497394472722231
1.5717629431695126,0.049813193143618,2.280526652864989,0.39733577682310833,2.5973037963270658,0.0889260212700923,0.0024379311497725927
1.5699565684236807,0.05067916566605968,2.412017138917418,0.38403892026286257,2.2857369887569807,0.10616239105061218,9.99119064702587e-4
1.5910388269056703,0.04899930023559516,2.236899457759907,0.3370225353720921,2.3697673994543162,0.07434282065732856,0.002152296295157526
1.6084191933148009,0.05097907699392499,2.138920024934587,0.298019183728326,2.4764486046214502,0.05756840340842544,0.002201775353987894
1.5796229978807577,0.0496610013269153,2.2591641523697072,0.4090290344756311,2.6453347974208423,0.10696847824480088,0.002566429579337602
1.5883723026592993,0.05002501436792207,2.3678624594150963,0.3485284934330228,2.748163838916799,0.06470379673681106,0.001760316183387816
1.5959531905222648,0.04970803362796901,2.2265546955972844,0.36012570714294273,2.1703091861598334,0.13888430989879263,1.2093990695092928e-4
1.5699565684236807,0.05067916566605968,2.412017138917418,0.38403892026286257,2.565374040637098,0.10912255679036612,6.983770431855933e-4
1.598728758272423,0.04923266847485781,2.197880930389776,0.35913179835137143,2.272644271913269,0.09909955226142285,0.0020362242735941496
1.5958386774200173,0.04933112572616626,2.179333820701606,0.3628304003430734,2.284409844585538,0.09150952815165132,6.496895721339179e-4
1.5875711040943528,0.04877444782944493,2.3564005274305724,0.39360452204542823,2.4902099208432875,0.14969243501996654,1.3501361011651313e-4
1.580940841293717,0.04992421311486544,2.312321357904415,0.3613207271449197,2.7734232592687533,0.07683142018933836,0.0019016172928089374
1.5863401846624667,0.04880845416743253,2.280352476495335,0.41272786754708,2.3301816000307047,0.11904817325977539,0.0010419448095905777
1.5699243791511386,0.05121502610776907,2.3245818663996833,0.36901051940320234,2.4782220794984955,0.07450017022297085,0.0030330400640484387
1.5856644721598077,0.0483779718925522,2.1885414498208524,0.3411513502696517,2.5682300760308205,0.07638119817307534,0.002041929532603384
1.5660646374158635,0.05076495274967312,2.2171578032485124,0.3806722352998924,2.4332408811038686,0.10892089089516013,7.99048541771732e-4
1.577700210334538,0.04916848823210879,2.356465239334941,0.4032695100768285,2.4029234757271176,0.11053942576324478,3.538951639755511e-4
1.589657406664055,0.04916338787377455,2.332201344112536,0.3544731248291742,2.485420134463552,0.06882675395381418,0.0015183901347100561
1.5873103031954054,0.04958731397727236,2.226331523799746,0.4095638370100197,2.3230576132919567,0.07736780201375966,5.858141613275499e-4
1.5884589875059876,0.05125026741606976,2.216990780040039,0.34565366374258133,2.243658131713101,0.1011292228552362,0.0010777531683034745
1.5503008066400374,0.05002721587482873,2.367570280100004,0.41443800316315854,2.773168789238036,0.10182800116206528,0.0022113596766607617
1.5780768120224675,0.05046536024603251,2.2010407597158106,0.3788739808695585,2.4039043054790623,0.06144229539416423,0.0018506775189949692
1.5625692765496582,0.05163551649420224,2.374982596275993,0.39375639990004535,2.5330597050680668,0.092845358137229,8.876928029496467e-4
1.595812927533671,0.05167050906367862,2.206466078861,0.286405857096066,2.30929090492974,0.07298708378154933,1.2937975497971007e-4
1.565734621325956,0.04853535189174414,2.3907805385529466,0.415031511568609,2.9008515880190027,0.09522685398128122,0.0032139012169464464
1.5630091865634903,0.05008677797881549,2.420807804341761,0.4465494762186017,2.683195287295854,0.10942911689006955,0.00160683203632244
1.5699243791511386,0.05121502610776907,2.3245818663996833,0.36901051940320234,2.6652663605695825,0.07318907369730317,0.003910446035392067
1.5483175727221954,0.05056834139008655,2.4884679977099746,0.4107190113572525,2.672489643331764,0.10459795441485074,0.003552888305576235
1.5809388213932656,0.04961979967976174,2.3519335087430457,0.35838338078383825,2.430570408751918,0.09558443303793501,0.0025087205985207567
1.5518726014773312,0.05177957516206363,2.361157535811845,0.40541433738435506,2.9071597190629936,0.09600229212945921,0.0013575893657079916
1.5556783085717516,0.05233284956505388,2.5062643890751057,0.4020801918336585,2.531949889828623,0.10554461728207132,0.0028994492883400672
1.5695904862366057,0.0492636590511462,2.299280085173487,0.3841632815189759,2.7730925764669974,0.04279622284471027,0.0013416399192009679
1.5983144890529966,0.04936814813050776,2.1958667866316213,0.3738968447585443,2.6034135376342773,0.08435684250643445,0.004353458199611855
1.5816851648571155,0.04903337174417808,2.271666348032599,0.4126762220243451,2.4956152056661813,0.11417099132856824,0.0013141648453735355
1.601093042509344,0.04944870147153345,2.1983146863143515,0.3537664121869722,2.428883352078539,0.11305338885281588,0.002152714969932948
1.5926768101050843,0.04946822309510908,2.294004159530667,0.3690916679598632,2.7972537651378766,0.10850301328780435,8.406478221887856e-4
1.5771563337843504,0.0498585786402552,2.295904852808543,0.41418306812686834,2.629036824688514,0.09884641277044308,0.004769119674352967
1.6081186701539791,0.04801934501251846,2.1725839378066847,0.3236872568841422,2.441762221026611,0.10016028950246922,7.659989683543245e-4
1.5540191062405058,0.04920366692762527,2.1322587301162583,0.4287037854994103,2.401160392867146,0.08117582107305023,0.00059844067186899305
1.596155596439648,0.05082752861491545,2.150560448580625,0.33608601639543473,2.4038560685008505,0.08459568609074523,9.72389309328643e-4
1.5920544553361065,0.04949198834700627,2.2719585754216487,0.3817122223932172,2.367293738611241,0.06053476624611768,3.021146436796396e-4
1.5816851648571155,0.04903337174417808,2.271666348032599,0.4126762220243451,2.4094829361941876,0.06853014529146732,0.0016383644133913214
1.5518726014773312,0.05177957516206363,2.361157535811845,0.40541433738435506,2.5139179010867596,0.11191287137911356,0.0023154643694651726
