R0_wuhan,recovery_wuhan,waning_wuhan,R0_alpha,recovery_alpha,waning_alpha,R0_delta,recovery_delta,waning_delta,R0_omicron,recovery_omicron,waning_omicron,weight
1.5503008066400374,0.05002721587482873,0.012096824718410691,2.367570280100004,0.41443800316315854,3.7599388840642273e-4,2.773168789238036,0.10182800116206528,2.3282787314445467e-4,3.7818133762626736,0.48374233587440246,0.018242149808265305,0.002597534575658412
1.5893489623928778,0.04949668739722222,0.003627890064996213,2.279416588011729,0.3875805889884598,4.214076178860402e-4,2.612644280974501,0.08881498520922577,6.085259277778722e-4,3.1599156247385727,0.40932177569482814,0.015460340659180507,0.010428713926896446
1.5962645609885202,0.04855039233911123,5.193813310859405e-4,2.1589018722823914,0.36762170277908074,7.929553073419656e-5,2.469738866036871,0.09116968716781591,6.078476357940682e-4,3.901552076169545,0.42455470314146604,0.01650750999289801,0.0010763342744914215
1.580976305316843,0.05003548008991872,0.0018387359740408976,2.2981317151358396,0.3746672923023811,1.4882952535589842e-5,2.632551178151325,0.08987454511700818,0.00811394057758649,2.756679702239557,0.2750119533001775,0.013458126735799044,8.221784180605051e-4
1.5623374594866852,0.04760117722889811,0.0045392573628916764,2.339265436527491,0.44362355493381495,8.576312181910574e-4,2.5836980632459756,0.09455027405561724,0.0011461250297339712,3.577330729455259,0.4581628821913946,0.015198566512164979,0.002517926059485194
1.5647235845768888,0.05007531247014701,7.264281081843537e-4,2.34969967452669,0.4151750854422327,9.08264695434035e-4,2.720265744912337,0.08045586019897896,0.0033841482914016632,3.0102230931445324,0.32238882747430025,0.01346827061144781,7.974581105887372e-4
1.5992902162320275,0.04906092734883457,8.10423637189153e-4,2.1759430422028174,0.3785894559927188,0.0011610700180578796,2.3073340505093975,0.09686920058201068,0.005258582126156944,3.226267564872568,0.43070471796504045,0.01729936853470045,0.002672401875516476
1.5723349624105147,0.04914974737834412,7.408001054920907e-4,2.333716635013974,0.4070919859195025,0.0011710400940150364,2.8094984391434044,0.09016745725916164,3.647126199387335e-4,3.3708523197858558,0.40698895354831927,0.015961952058092397,1.623530356732348e-4
1.5910388269056703,0.04899930023559516,0.004790111407660358,2.236899457759907,0.3370225353720921,0.0014257700698871822,2.369767399454316,0.07434282065732856,9.247838251087495e-4,2.9017208630122755,0.48795477006852406,0.019854119759082287,2.67516431822439e-4
1.6154691585293248,0.05062319363061046,0.003358890867490845,2.0878468856903343,0.26005242725609395,0.0011663738992857395,2.326920383303513,0.05852781793879135,0.0038577296221588117,2.6263004267309915,0.33681088659301106,0.01482567561215832,0.0014082674570440633
1.5647235845768888,0.05007531247014701,0.004181359584648055,2.34969967452669,0.4151750854422327,8.862347002652256e-4,2.6005435386808946,0.09429492719411404,0.00199953413346346,3.335885965224998,0.3121014068577779,0.013361599877779662,0.005473812660887114
1.5617011663680735,0.04910285020809432,0.02885807496170344,2.361955741040103,0.4288930676922205,1.3598224029531225e-4,2.8317426602642986,0.1017400396958614,7.700173624135649e-4,3.7026078346391893,0.32429409742891463,0.013719118666881669,0.0010013999344563353
1.5964081596239434,0.04936011024686904,0.0013304887698055348,2.2476780483644094,0.3838515062293489,0.0017456937902405529,2.493200484607198,0.09544681200435108,0.005338252865688629,3.0970705836738057,0.3009945062838654,0.012372627822171297,0.0018933342863380314
1.5617011663680735,0.04910285020809432,0.008445128686799436,2.361955741040103,0.4288930676922205,1.5814995126047318e-4,2.8317426602642986,0.1017400396958614,0.0018411062698139708,3.869253872093761,0.34283290157757873,0.012714813358227165,0.001129447080539107
1.565734621325956,0.04853535189174414,0.007182965476195273,2.3907805385529466,0.415031511568609,9.016770114153113e-4,2.5517091912804335,0.07433018781326405,0.0022133405015365864,3.069425527509909,0.3205233698453233,0.014455520096939612,0.0026770952194901296
1.582347599631392,0.04759144031522729,0.00611702450928022,2.322594253505448,0.41275480590629776,7.801018475038666e-4,2.4429359118343847,0.11856578557911404,0.011082900889666044,3.0623309429973897,0.3156406857663321,0.011849135225242844,0.001308469249530724
1.5860340345849988,0.05116651653660405,0.011476950797414464,2.166976306872479,0.3384038807494254,1.2772337855297423e-4,2.3797400558602897,0.09569809885911829,0.005872998626511966,2.999631199989615,0.4081472022497941,0.017164095467948875,0.002401484763481293
1.5807954012413894,0.05129213017692747,0.0033510030323985456,2.2818862645111944,0.37020794664467127,0.0017030668704347098,2.4098263367344344,0.08080760043862922,0.0025631521308439363,3.2009804752848066,0.3163797617261292,0.011767532892707249,0.003959934267289852
1.566723922066248,0.04813078132135796,0.003948510533381118,2.327115745538746,0.4637856133503054,0.0011572218959292288,2.560677121396544,0.09381828125607768,0.0049638797796075955,2.9587228167135224,0.29771264690079535,0.011574267529881568,0.00395099125902189
1.5964081596239434,0.04936011024686904,0.0028302004364336155,2.2476780483644094,0.3838515062293489,4.47702721091192e-4,2.788717772466191,0.0938913688570081,2.202022721780104e-4,3.341550011880124,0.4480715305909263,0.015554085326363244,0.004717081464056994
1.5652903507195972,0.04981499388194095,0.008614425428178502,2.3078558763452404,0.4404566700287845,1.4364853619256232e-4,2.6096375281090465,0.0850936491696145,1.3941436342549855e-4,3.520200352071548,0.39329111095386554,0.015294332047787294,3.699680486316146e-4
1.571330345982529,0.05032681241765512,0.0031089056973479657,2.3859359937763167,0.3809569089723525,9.632230062552735e-4,2.6147334694630295,0.07756557362081994,0.0011003958945238262,2.8881334347961443,0.3242135595730839,0.015081446047383783,0.006439641972172179
